 # L =          100
     # Time          E          M
      227220      -10472        -774
      227230      -10124        -376
      227240      -10336        -606
      227250      -10424        -556
      227260      -10456        -296
      227270      -10580        -360
      227280      -10776        -548
      227290      -10260        -150
      227300      -10908        -218
      227310      -10468        -178
      227320      -10280        -304
      227330      -10592        -110
      227340      -10288         262
      227350      -10304         426
      227360      -10016         332
      227370       -9844         208
      227380      -10004         204
      227390      -10196         246
      227400      -10176         380
      227410      -10232         -12
      227420      -10384        -298
      227430      -10732        -344
      227440      -10552        -470
      227450      -10448        -438
      227460      -10512        -446
      227470      -10632        -840
      227480      -10756        -346
      227490      -10512        -364
      227500      -10380        -282
      227510      -10708        -170
      227520      -10640        -140
      227530      -10680        -190
      227540      -10476          48
      227550      -10324         -82
      227560      -10660          14
      227570      -10456        -372
      227580      -10936        -148
      227590      -10344        -382
      227600      -10292        -542
      227610      -10736        -516
      227620      -10336        -386
      227630      -10008        -498
      227640      -10144        -314
      227650      -10084         140
      227660       -9944         222
      227670      -10272         340
      227680      -10140         192
      227690       -9828         -18
      227700      -10016        -204
      227710      -10196        -458
      227720      -10148        -154
      227730      -10132         -98
      227740      -10296         -92
      227750      -10388         -50
      227760      -10512        -134
      227770      -10128        -332
      227780       -9936        -488
      227790       -9804        -706
      227800      -10320        -794
      227810      -10568        -596
      227820      -10532        -848
      227830      -10560        -974
      227840      -10284        -744
      227850      -10380        -918
      227860      -10296        -826
      227870       -9980        -992
      227880      -10384        -914
      227890      -10128       -1154
      227900      -10344        -748
      227910      -10484        -450
      227920      -10360        -222
      227930      -10864        -242
      227940      -10536        -344
      227950      -10352        -742
      227960      -10592        -816
      227970      -10512        -786
      227980      -10372        -782
      227990      -10492        -474
      228000      -10488        -418
      228010      -10008        -338
      228020      -10192        -230
      228030       -9952          62
      228040      -10616         134
      228050      -10236          98
      228060      -10520         320
      228070      -10212         410
      228080      -10448          72
      228090      -10604          82
      228100      -10364          82
      228110      -10696         312
      228120      -10576         444
      228130      -10352         372
      228140      -10496         624
      228150      -10080         720
      228160      -10220         710
      228170      -10124         608
      228180      -10256         260
      228190      -10520        -340
      228200      -10212         -86
      228210      -10284        -150
      228220      -10300         -24
      228230      -10444         -10
      228240      -10396        -128
      228250      -10324        -246
      228260      -10152        -192
      228270       -9744        -374
      228280      -10100        -470
      228290      -10324        -728
      228300      -10452        -294
      228310      -10440        -306
      228320      -10096         190
      228330      -10076        -128
      228340      -10192         224
      228350      -10652         456
      228360      -10412          74
      228370       -9948         186
      228380      -10000         242
      228390      -10220        -186
      228400      -10388         218
      228410      -10368         276
      228420      -10432         286
      228430      -10712         514
      228440      -10420         452
      228450      -10176         176
      228460      -10136         -48
      228470      -10424          90
      228480      -10408         204
      228490      -10176        -350
      228500      -10428        -470
      228510      -10076        -290
      228520      -10348        -126
      228530      -10544         252
      228540      -10688         300
      228550      -10472         156
      228560      -10584          30
      228570      -10636         230
      228580      -10512         508
      228590      -10164         160
      228600      -10248          78
      228610      -10772         180
      228620      -10620         314
      228630      -10016         492
      228640      -10508         508
      228650      -10376         570
      228660      -10204         458
      228670      -10276         732
      228680      -10052          38
      228690       -9848         -20
      228700       -9832         196
      228710      -10308         458
      228720       -9896         232
      228730      -10240         562
      228740      -10076         160
      228750      -10072         148
      228760      -10024          52
      228770      -10412         -62
      228780      -10220        -336
      228790      -10260        -382
      228800      -10304        -762
      228810      -10488        -736
      228820      -10456        -636
      228830      -10124        -730
      228840      -10516       -1056
      228850      -10080       -1332
      228860      -10200       -1566
      228870      -10376       -1784
      228880      -10172       -1416
      228890      -11028       -1462
      228900      -10508       -1016
      228910      -10396        -836
      228920      -10400        -762
      228930      -10396        -644
      228940      -10036        -324
      228950      -10340         -88
      228960      -10380         108
      228970      -10480         274
      228980      -10312         174
      228990      -10288         410
      229000      -10464         200
      229010      -10180           4
      229020      -10268          76
      229030      -10388         142
      229040      -10024         206
      229050      -10104         376
      229060      -10240         570
      229070      -10464         474
      229080      -10508         230
      229090      -10492         330
      229100      -10260         188
      229110      -10240         -76
      229120      -10416         -16
      229130       -9888         294
      229140      -10208         452
      229150      -10080         334
      229160      -10280         546
      229170      -10640         258
      229180      -10360         154
      229190      -10384         -72
      229200      -10128          44
      229210      -10624          30
      229220      -10328          98
      229230      -10432          52
      229240      -10280        -322
      229250      -10204        -394
      229260      -10268        -590
      229270      -10380          44
      229280      -10248         284
      229290      -10620         288
      229300      -10096         106
      229310      -10288         204
      229320      -10424         334
      229330      -10528         192
      229340      -10408         318
      229350       -9952          80
      229360      -10064        -318
      229370      -10420        -770
      229380      -10344        -676
      229390      -10276        -826
      229400      -10492        -542
      229410      -10592        -796
      229420      -10612       -1046
      229430      -10320        -898
      229440      -10804        -974
      229450      -10524        -884
      229460      -10284        -746
      229470      -10644        -838
      229480      -10452        -754
      229490      -10328        -428
      229500      -10220        -538
      229510      -10316        -690
      229520      -10352        -346
      229530      -10324        -102
      229540      -10288          96
      229550      -10544        -224
      229560      -10036        -114
      229570      -10112        -236
      229580      -10372        -110
      229590       -9900         106
      229600      -10024          10
      229610      -10228         156
      229620      -10260         -26
      229630      -10240        -134
      229640       -9784          74
      229650      -10084           8
      229660      -10268        -466
      229670      -10208        -542
      229680      -10236         -62
      229690      -10196        -280
      229700      -10560        -128
      229710      -10460         274
      229720      -10636         212
      229730      -10492         234
      229740      -10456         418
      229750      -10412         502
      229760      -10376         120
      229770      -10196        -418
      229780      -10440        -562
      229790      -10580        -214
      229800      -11052        -184
      229810      -10476           6
      229820      -10300        -326
      229830      -10456        -592
      229840      -10416        -456
      229850      -10412        -564
      229860      -10540        -578
      229870      -10204        -156
      229880      -10284         -18
      229890      -10264         -98
      229900      -10456        -168
      229910      -10276        -186
      229920      -10580         -76
      229930      -10132          -6
      229940      -10284        -224
      229950      -10212        -358
      229960      -10156        -360
      229970      -10212        -286
      229980      -10404        -218
      229990      -10244         -42
      230000      -10556         -70
      230010      -10516        -454
      230020      -10584        -222
      230030      -10236          -4
      230040      -10184         232
      230050      -10032         350
      230060       -9880         444
      230070      -10336         604
      230080      -10168         406
      230090      -10456          92
      230100      -10740         200
      230110      -10356         776
      230120      -10328         822
      230130      -10352        1110
      230140      -10388        1064
      230150      -10100        1052
      230160      -10396        1100
      230170      -10184        1312
      230180      -10092        1040
      230190      -10188        1168
      230200      -10356         842
      230210      -10288         754
      230220      -10176         930
      230230      -10364        1086
      230240      -10240         902
      230250      -10136         906
      230260      -10040         994
      230270      -10396         892
      230280      -10332         822
      230290      -10412         616
      230300      -10716         744
      230310      -10348         426
      230320      -10168         696
      230330      -10344         530
      230340      -10416         458
      230350      -10232         422
      230360      -10416         408
      230370      -10480         158
      230380      -10204         296
      230390      -10596         206
      230400      -10600        -152
      230410       -9952        -124
      230420      -10360        -558
      230430      -10428          36
      230440      -10228         170
      230450      -10420         228
      230460      -10544         330
      230470      -10192         276
      230480      -10320         290
      230490      -10040         258
      230500      -10600          92
      230510      -10376         162
      230520      -10572         336
      230530      -10364         274
      230540      -10272         290
      230550      -10200         290
      230560      -10172         -14
      230570      -10260          58
      230580      -10160          54
      230590      -10116          26
      230600      -10404         116
      230610      -10400         134
      230620      -10248         328
      230630      -10344         568
      230640      -10080         672
      230650      -10224         598
      230660      -10292         238
      230670      -10348         374
      230680      -10424         678
      230690      -10232         484
      230700      -10512         380
      230710      -10328         398
      230720      -10572         256
      230730      -10284         150
      230740      -10532          34
      230750      -10720         -38
      230760      -10636        -230
      230770       -9980        -202
      230780      -10012          -4
      230790      -10100         188
      230800      -10176         440
      230810      -10184         538
      230820      -10644         656
      230830      -10208         776
      230840      -10256         990
      230850      -10144         472
      230860      -10412         596
      230870       -9892         418
      230880      -10212         342
      230890      -10136         230
      230900      -10276         188
      230910       -9996          60
      230920      -10200         502
      230930       -9988         278
      230940      -10060         120
      230950      -10420        -296
      230960      -10216        -600
      230970      -10232        -562
      230980      -10400        -408
      230990      -10288        -446
      231000      -10324        -458
      231010      -10324        -530
      231020      -10212        -778
      231030      -10464        -954
      231040      -10076       -1036
      231050      -10136        -894
      231060      -10388        -696
      231070       -9936        -614
      231080      -10068        -110
      231090      -10144        -306
      231100      -10024        -422
      231110      -10196        -576
      231120      -10556        -748
      231130      -10100        -480
      231140      -10460        -380
      231150      -10140        -462
      231160      -10440         -76
      231170      -10688         -38
      231180      -10580          32
      231190      -10448         -42
      231200      -10532        -484
      231210      -10108        -432
      231220      -10164        -136
      231230      -10356        -282
      231240      -10060        -308
      231250       -9924        -252
      231260      -10264        -378
      231270      -10456        -408
      231280      -10120        -236
      231290      -10516        -308
      231300      -10408        -426
      231310      -10384        -592
      231320       -9808        -510
      231330      -10512        -516
      231340       -9940        -448
      231350       -9860        -372
      231360      -10132        -266
      231370      -10212         -60
      231380      -10228        -256
      231390      -10224        -236
      231400      -10584          94
      231410      -10132         112
      231420      -10268          90
      231430      -10308         -66
      231440      -10300        -216
      231450      -10224         -20
      231460      -10416        -130
      231470      -10520        -560
      231480       -9856        -334
      231490      -10236        -322
      231500      -10304        -810
      231510      -10320        -690
      231520      -10364        -660
      231530      -10288        -588
      231540      -10328        -278
      231550      -10724        -520
      231560      -10212        -346
      231570      -10088        -402
      231580      -10300        -436
      231590      -10780        -464
      231600      -10284       -1168
      231610      -10652       -1018
      231620      -10600        -970
      231630      -10096        -750
      231640      -10280        -478
      231650      -10372        -570
      231660      -10748        -696
      231670      -10576        -724
      231680      -10236        -872
      231690      -10168        -892
      231700      -10192        -836
      231710      -10260        -730
      231720      -10128        -758
      231730      -10488        -796
      231740      -10432        -754
      231750      -10476        -656
      231760      -10440        -426
      231770      -10212        -594
      231780       -9944        -768
      231790      -10184        -400
      231800      -10316        -554
      231810      -10232       -1032
      231820      -10388        -924
      231830      -10320        -800
      231840      -10304        -822
      231850      -10128        -906
      231860      -10388       -1180
      231870      -10112        -804
      231880      -10692        -420
      231890      -10812        -766
      231900      -10152        -448
      231910      -10416       -1002
      231920      -10440       -1110
      231930      -10480       -1108
      231940      -10704       -1068
      231950      -10364        -862
      231960      -10108        -682
      231970      -10088        -550
      231980      -10120        -290
      231990      -10072        -326
      232000       -9916        -360
      232010      -10188        -122
      232020      -10204          72
      232030       -9868         -14
      232040      -10016        -268
      232050      -10120        -264
      232060      -10376        -324
      232070      -10280        -136
      232080      -10504        -236
      232090      -10104        -130
      232100      -10148         -24
      232110      -10012        -246
      232120      -10092        -134
      232130      -10492        -156
      232140      -10468          -8
      232150      -10144         208
      232160      -10408          -2
      232170       -9904         118
      232180      -10412          92
      232190      -10200        -104
      232200      -10128         -92
      232210      -10144        -500
      232220      -10136        -566
      232230      -10168        -470
      232240       -9768        -376
      232250       -9940        -144
      232260       -9904        -454
      232270       -9832        -208
      232280      -10544        -212
      232290       -9944        -486
      232300      -10092        -308
      232310      -10284        -386
      232320      -10216        -338
      232330      -10428        -482
      232340      -10356        -476
      232350      -10020        -378
      232360      -10128        -314
      232370      -10440        -462
      232380      -10504        -100
      232390      -10424        -342
      232400      -10084        -658
      232410      -10364        -760
      232420      -10216        -676
      232430      -10296        -710
      232440      -10284        -232
      232450       -9960        -338
      232460       -9820         -42
      232470      -10300         240
      232480      -10400        -164
      232490      -10196         -14
      232500      -10268        -196
      232510      -10384          48
      232520      -10188         460
      232530      -10252         228
      232540      -10500         530
      232550      -10412         488
      232560      -10372         450
      232570      -10200         318
      232580      -10504         794
      232590      -10092         356
      232600      -10400         408
      232610      -10832         702
      232620      -10972         670
      232630      -10364         136
      232640      -10248          32
      232650      -10572         554
      232660      -10732         608
      232670      -10780         372
      232680      -10404         436
      232690      -10412         470
      232700      -10328         744
      232710      -10208         426
      232720      -10356         286
      232730      -10512         420
      232740      -10296         160
      232750      -10336         144
      232760      -10972          10
      232770      -10304          80
      232780      -10604          80
      232790      -10196         -84
      232800      -10440        -158
      232810      -10140        -394
      232820      -10244        -738
      232830      -10356        -324
      232840      -10336        -342
      232850      -10676        -594
      232860      -10424        -618
      232870      -10308        -622
      232880      -10108        -218
      232890      -10112          76
      232900      -10348         -10
      232910      -10176         256
      232920      -10432         264
      232930      -10752         182
      232940      -10344         498
      232950      -10360         522
      232960      -10480         460
      232970      -10368         258
      232980      -10508         194
      232990      -10480          86
      233000      -10372         124
      233010      -10432          28
      233020       -9828          16
      233030      -10136         360
      233040      -10020         124
      233050      -10132         370
      233060      -10100         262
      233070       -9984         230
      233080      -10324         570
      233090      -10012         704
      233100      -10464        1104
      233110      -10144         650
      233120      -10100         672
      233130      -10220         462
      233140      -10068         314
      233150       -9896         172
      233160      -10024          26
      233170      -10140         166
      233180      -10040          14
      233190      -10380          92
      233200       -9964        -284
      233210       -9800        -250
      233220       -9928        -452
      233230      -10280        -322
      233240      -10400        -406
      233250      -10672        -614
      233260      -10240        -548
      233270      -10636        -312
      233280      -10396        -496
      233290      -10260        -450
      233300      -10360        -600
      233310      -10688        -792
      233320      -10420        -902
      233330      -10068        -776
      233340      -10148        -622
      233350      -10172        -628
      233360      -10024        -422
      233370       -9908        -336
      233380      -10088        -204
      233390      -10212        -158
      233400      -10180        -342
      233410      -10292        -598
      233420      -10260        -666
      233430      -10192        -742
      233440      -10160        -686
      233450      -10424        -202
      233460      -10192        -264
      233470      -10012        -610
      233480      -10104        -710
      233490      -10500        -416
      233500      -10104        -396
      233510      -10204          82
      233520      -10552         -62
      233530      -10124        -250
      233540       -9596        -322
      233550      -10016         -78
      233560      -10364          28
      233570      -10580         242
      233580      -10112         500
      233590      -10100         224
      233600      -10336         418
      233610      -10052         418
      233620      -10100         282
      233630      -10356         404
      233640      -10504         266
      233650      -10024         140
      233660      -10284          74
      233670      -10252           0
      233680      -10184          44
      233690      -10356          54
      233700      -10308         218
      233710      -10460         -56
      233720      -10312        -542
      233730      -10584        -296
      233740      -10480        -414
      233750      -10644        -254
      233760      -10476        -278
      233770      -10308        -354
      233780      -10204        -408
      233790      -10256        -374
      233800      -10432        -344
      233810      -10780         -60
      233820      -10220         116
      233830      -10860        -210
      233840      -10044        -166
      233850      -10788        -340
      233860      -10284        -358
      233870      -10232        -422
      233880       -9868         146
      233890      -10300        -310
      233900      -10416        -526
      233910      -10496        -346
      233920      -10284        -652
      233930      -10144        -542
      233940      -10232        -482
      233950      -10260        -166
      233960      -10088        -208
      233970      -10360        -340
      233980       -9732        -146
      233990      -10068         110
      234000      -10300        -106
      234010      -10312          26
      234020      -10412         134
      234030      -10312        -142
      234040      -10188          76
      234050      -10128         -72
      234060      -10064          48
      234070      -10248          64
      234080      -10084         -90
      234090      -10032        -290
      234100      -10388        -170
      234110      -10176        -222
      234120      -10600        -478
      234130      -10324        -484
      234140      -10436        -776
      234150      -10220        -720
      234160      -10236        -620
      234170      -10268        -724
      234180      -10472        -804
      234190      -10668        -796
      234200      -10396       -1240
      234210      -10328       -1292
      234220      -10456       -1352
      234230       -9892       -1082
      234240      -10212        -888
      234250      -10384        -980
      234260      -10212       -1044
      234270      -10340       -1044
      234280      -10412       -1196
      234290      -10472        -774
      234300      -10156        -166
      234310      -10040          60
      234320      -10152         134
      234330      -10200          60
      234340      -10220         -28
      234350      -10032         204
      234360      -10216        -132
      234370      -10484          66
      234380      -10192        -292
      234390      -10368          -6
      234400      -10220         206
      234410      -10152         -96
      234420      -10324          56
      234430      -10424         310
      234440      -10264         490
      234450      -10180         414
      234460      -10168         518
      234470      -10140         616
      234480      -10260         662
      234490      -10388         668
      234500      -10700         732
      234510      -10692         684
      234520      -10308         520
      234530      -10016         328
      234540      -10108         -28
      234550       -9980        -250
      234560       -9800        -420
      234570      -10048        -324
      234580      -10340        -328
      234590      -10188        -244
      234600      -10300        -282
      234610       -9996          60
      234620       -9840           0
      234630       -9808         584
      234640       -9944         450
      234650       -9944         186
      234660      -10180         450
      234670      -10244         294
      234680      -10052         230
      234690      -10152         -76
      234700       -9892        -130
      234710       -9896         -94
      234720       -9844        -178
      234730       -9980          42
      234740      -10376         244
      234750      -10208         254
      234760      -10808         -22
      234770      -10736        -212
      234780      -10440          94
      234790      -10292          78
      234800      -10164         154
      234810      -10096         316
      234820      -10024         242
      234830      -10080         116
      234840      -10540        -106
      234850      -10380        -292
      234860      -10332        -616
      234870      -10368        -482
      234880      -10020        -472
      234890      -10200        -650
      234900      -10104        -578
      234910       -9924        -486
      234920      -10272        -306
      234930       -9852        -292
      234940      -10132        -164
      234950       -9692         -48
      234960       -9916         150
      234970       -9936         228
      234980       -9760         252
      234990       -9948         -64
      235000      -10160         208
      235010      -10092         674
      235020       -9892         306
      235030      -10452         534
      235040      -10024         336
      235050      -10372         334
      235060      -10156         352
      235070      -10388         362
      235080      -10312        -220
      235090      -10016        -204
      235100      -10280           8
      235110      -10260         190
      235120      -10420         194
      235130      -10160          66
      235140       -9912         170
      235150      -10084         344
      235160      -10316         466
      235170      -10252         458
      235180      -10184         176
      235190      -10468         140
      235200      -10188        -144
      235210      -10160         -38
      235220      -10056        -180
      235230      -10332           4
      235240      -10096        -134
      235250      -10164        -340
      235260      -10768        -312
      235270      -10320        -106
      235280      -10340         338
      235290      -10336          62
      235300      -10176          60
      235310      -10500           6
      235320      -10380         202
      235330      -10248         484
      235340      -10532         432
      235350      -10436         534
      235360      -10320         538
      235370      -10188         244
      235380      -10648         -68
      235390      -10148        -258
      235400      -10216        -260
      235410      -10392        -340
      235420      -10516        -164
      235430      -10408         -42
      235440      -10484         140
      235450      -10108         168
      235460      -10484         216
      235470      -10100         554
      235480      -10032         992
      235490      -10260         884
      235500      -10268         744
      235510      -10416         778
      235520      -10144         558
      235530      -10092         348
      235540      -10280         342
      235550      -10472         326
      235560      -10516         316
      235570      -10536          96
      235580       -9868          10
      235590      -10264        -116
      235600      -10276         106
      235610      -10376         258
      235620      -10348         166
      235630      -10212         450
      235640      -10592         216
      235650      -10260          90
      235660      -10072         -14
      235670      -10292        -158
      235680      -10144        -346
      235690      -10300        -288
      235700      -10220        -130
      235710      -10500          94
      235720      -10200        -130
      235730       -9720        -206
      235740      -10324        -308
      235750      -10116         120
      235760       -9756          28
      235770      -10408        -382
      235780      -10180        -388
      235790      -10176        -114
      235800      -10436        -204
      235810      -10060        -360
      235820      -10364        -418
      235830      -10452        -712
      235840      -10332        -818
      235850      -10284        -810
      235860      -10564        -814
      235870      -10788        -834
      235880      -10332        -412
      235890       -9612        -250
      235900      -10456          12
      235910      -10348         -14
      235920      -10036        -318
      235930      -10240        -592
      235940      -10412        -486
      235950      -10120        -606
      235960      -10304        -510
      235970      -10260        -366
      235980      -10328        -488
      235990      -10084        -656
      236000      -10236        -808
      236010      -10048       -1070
      236020      -10456        -772
      236030      -10056        -466
      236040      -10312        -256
      236050      -10392         -76
      236060      -10600        -554
      236070      -10428        -494
      236080      -10900        -278
      236090      -10364        -254
      236100      -10164         -40
      236110      -10624        -170
      236120      -10292        -126
      236130      -10360        -422
      236140      -10144        -592
      236150      -10368        -428
      236160      -10196        -198
      236170      -10292         -60
      236180      -10424         176
      236190      -10556         486
      236200      -10272         486
      236210      -10308         356
      236220      -10336         636
      236230      -10436         746
      236240      -10448         636
      236250      -10004         536
      236260      -10164         544
      236270      -10376         218
      236280      -10608          70
      236290      -10724         326
      236300      -10536         182
      236310      -10096         208
      236320       -9916         536
      236330       -9892         732
      236340      -10144         332
      236350      -10232         486
      236360      -10188         344
      236370      -10112         120
      236380      -10384         232
      236390       -9744         318
      236400      -10124         374
      236410      -10044         594
      236420      -10180         968
      236430      -10332        1072
      236440      -10456         698
      236450      -10168         132
      236460       -9984         308
      236470      -10052          88
      236480       -9992        -218
      236490      -10012        -292
      236500      -10552        -228
      236510      -10404        -326
      236520      -10148        -184
      236530      -10128        -220
      236540      -10136        -306
      236550      -10280        -100
      236560      -10528        -614
      236570      -10348        -554
      236580      -10416        -656
      236590      -10312        -752
      236600      -10224       -1068
      236610      -10112        -870
      236620      -10588       -1198
      236630      -10560       -1230
      236640      -10516        -862
      236650      -10684       -1080
      236660      -10184       -1032
      236670      -10420        -682
      236680      -10500        -672
      236690      -10196        -456
      236700      -10392        -276
      236710      -10328        -338
      236720      -10536        -204
      236730      -10168        -250
      236740      -10408         -74
      236750      -10916         134
      236760      -10348         -84
      236770      -10448         224
      236780      -10464          72
      236790      -10536         238
      236800      -10460         256
      236810      -10460         582
      236820      -10712         200
      236830      -10976          26
      236840      -10812         -30
      236850      -10568          66
      236860      -10460         142
      236870      -10368         288
      236880      -10544         610
      236890      -10516         318
      236900      -10420         262
      236910      -10376        -122
      236920      -10368        -182
      236930      -10160        -362
      236940       -9980        -360
      236950      -10228         -16
      236960      -10212         110
      236970      -10176        -438
      236980      -10344        -640
      236990      -10352        -784
      237000      -10296        -586
      237010      -10508        -200
      237020      -10740        -232
      237030      -10492         -82
      237040      -10012        -120
      237050      -10272        -126
      237060       -9920           2
      237070       -9892        -236
      237080      -10040        -348
      237090       -9992        -388
      237100      -10252        -486
      237110      -10580        -902
      237120      -10488        -756
      237130      -10360        -724
      237140      -10364        -692
      237150      -10052        -644
      237160      -10104        -444
      237170       -9940        -504
      237180      -10100        -236
      237190      -10268         -34
      237200      -10192        -182
      237210      -10264        -108
      237220      -10632        -182
      237230      -10252         342
      237240       -9968          78
      237250      -10348         370
      237260      -10292         204
      237270      -10220         190
      237280       -9840         146
      237290      -10332        -314
      237300      -10132         -90
      237310      -10308          14
      237320      -10472         272
      237330      -10212         412
      237340      -10120         198
      237350      -10308         -80
      237360      -10304        -302
      237370      -10580        -124
      237380      -10484          -6
      237390      -10384         284
      237400      -10604          50
      237410      -10416         350
      237420      -10336         552
      237430      -10504         752
      237440      -10044         958
      237450      -10104         710
      237460      -10088         754
      237470      -10116        1032
      237480       -9848         600
      237490       -9964         896
      237500      -10060         874
      237510      -10048         790
      237520      -10404         746
      237530      -10352         854
      237540      -10240         614
      237550      -10176         452
      237560      -10320         280
      237570      -10068         452
      237580      -10380          68
      237590      -10316        -256
      237600       -9908        -168
      237610       -9988        -186
      237620      -10040        -214
      237630      -10108        -136
      237640      -10120         -22
      237650      -10152         162
      237660      -10412        -258
      237670      -10576        -176
      237680      -10524        -160
      237690      -10228          34
      237700      -10548          72
      237710      -10396         -50
      237720      -10200        -440
      237730      -10296       -1046
      237740      -10096       -1016
      237750      -10300        -698
      237760      -10548        -612
      237770      -10024        -506
      237780      -10284        -568
      237790      -10184        -948
      237800       -9944       -1094
      237810       -9852       -1224
      237820      -10188       -1324
      237830       -9852       -1294
      237840      -10464       -1510
      237850      -10264       -1490
      237860      -10564       -1416
      237870      -10560       -1284
      237880      -10464       -1362
      237890      -10176       -1364
      237900      -10360       -1292
      237910      -10124       -1100
      237920      -10344        -962
      237930      -10468       -1132
      237940      -10220       -1096
      237950      -10484       -1020
      237960      -10324       -1140
      237970      -10400       -1134
      237980      -10268       -1158
      237990      -10380       -1304
      238000      -10548       -1282
      238010      -10336       -1268
      238020       -9900        -950
      238030      -10488       -1136
      238040      -10288       -1192
      238050      -10236       -1408
      238060      -10268       -1782
      238070      -10284       -1486
      238080      -10380       -1430
      238090      -10660       -1552
      238100      -10416       -1216
      238110      -10372        -840
      238120      -10028        -650
      238130      -10428        -684
      238140      -10628        -808
      238150      -10920        -924
      238160      -10016        -958
      238170      -10248        -852
      238180      -10548        -830
      238190      -10528        -606
      238200      -10240        -136
      238210      -10412         154
      238220      -10260         200
      238230      -10340         262
      238240      -10204         340
      238250      -10084          64
      238260      -10048         370
      238270      -10124         362
      238280      -10032         138
      238290      -10036         248
      238300      -10660        -172
      238310      -10576        -222
      238320      -10464         148
      238330      -10488         432
      238340      -10436         134
      238350      -10132        -140
      238360      -10244        -314
      238370      -10696        -320
      238380      -10396        -620
      238390      -10136        -672
      238400      -10104        -774
      238410      -10384       -1062
      238420      -10524       -1126
      238430      -10460        -766
      238440      -10364        -966
      238450      -10284        -768
      238460      -10124        -616
      238470       -9780        -850
      238480      -10480        -850
      238490      -10028        -694
      238500      -10352        -746
      238510       -9972        -390
      238520      -10488        -466
      238530      -10476        -468
      238540      -10192        -200
      238550      -10244         -10
      238560      -10244           0
      238570      -10256          94
      238580      -10208         128
      238590      -10432         272
      238600      -10344         106
      238610       -9752         132
      238620      -10236         218
      238630      -10284         282
      238640      -10240         466
      238650      -10584         642
      238660      -10596         686
      238670      -10400         732
      238680      -10568         768
      238690      -10472         504
      238700      -10364         558
      238710      -10560         444
      238720      -10096         218
      238730      -10336          42
      238740      -10288         292
      238750      -10144         104
      238760      -10192        -368
      238770      -10188         -54
      238780      -10200          74
      238790      -10596         152
      238800      -10520         -46
      238810      -10268         438
      238820      -10372         208
      238830      -10452         428
      238840      -10416         290
      238850      -10152         654
      238860      -10132         686
      238870      -10084         640
      238880      -10324         526
      238890      -10492         266
      238900      -10228         356
      238910      -10320         476
      238920      -10248         402
      238930      -10292         384
      238940      -10376         434
      238950      -10204         246
      238960      -10296         186
      238970      -10236         410
      238980      -10504         360
      238990       -9952         468
      239000      -10208         656
      239010      -10188         258
      239020      -10396         358
      239030      -10192         400
      239040      -10548         462
      239050      -10484         676
      239060      -10924         580
      239070      -10640         570
      239080      -10436         960
      239090      -10380         886
      239100      -10336         848
      239110      -10484         590
      239120      -10532         552
      239130      -10368         294
      239140      -10344         198
      239150      -10268         638
      239160      -10236         530
      239170      -10184         750
      239180      -10332         996
      239190      -10228        1060
      239200      -10372        1216
      239210      -10216        1144
      239220       -9932         774
      239230      -10256         826
      239240      -10400         730
      239250       -9960         798
      239260      -10360         972
      239270      -10132         816
      239280      -10188         664
      239290      -10152         412
      239300      -10256         634
      239310      -10264         452
      239320      -10408         340
      239330      -10292         596
      239340      -10212         628
      239350      -10396         616
      239360      -10356         650
      239370      -10132         346
      239380      -10740         550
