 # L =          100
     # Time          E          M
      589210      -17892        9344
      589220      -17524        9208
      589230      -17640        9220
      589240      -17444        9170
      589250      -17460        9134
      589260      -17608        9178
      589270      -17428        9104
      589280      -17436        9136
      589290      -17340        9078
      589300      -17388        9086
      589310      -17560        9150
      589320      -17344        9084
      589330      -17564        9148
      589340      -17584        9196
      589350      -17592        9164
      589360      -17496        9142
      589370      -17532        9136
      589380      -17500        9116
      589390      -17268        9060
      589400      -17412        9036
      589410      -17552        9102
      589420      -17312        9040
      589430      -17456        9026
      589440      -17508        9036
      589450      -16936        8814
      589460      -17456        9054
      589470      -17400        8968
      589480      -16996        8910
      589490      -17272        9046
      589500      -17428        9096
      589510      -17460        9066
      589520      -17448        9032
      589530      -17236        8998
      589540      -17344        9004
      589550      -17416        8970
      589560      -17232        8922
      589570      -17688        9132
      589580      -17200        8992
      589590      -17304        9022
      589600      -17136        8902
      589610      -17156        8888
      589620      -17240        8940
      589630      -17228        8944
      589640      -17000        8806
      589650      -17080        8834
      589660      -17180        8958
      589670      -17348        9034
      589680      -17568        9108
      589690      -17424        9072
      589700      -17544        9144
      589710      -17576        9208
      589720      -17684        9232
      589730      -17288        9066
      589740      -17508        9130
      589750      -17352        9058
      589760      -17528        9144
      589770      -17432        9162
      589780      -17372        9138
      589790      -17424        9108
      589800      -17276        9062
      589810      -17388        9100
      589820      -17760        9266
      589830      -17452        9078
      589840      -17308        9062
      589850      -17204        9004
      589860      -17564        9174
      589870      -17644        9224
      589880      -17752        9234
      589890      -17716        9254
      589900      -17348        9084
      589910      -17460        9104
      589920      -17644        9198
      589930      -17616        9164
      589940      -17424        9052
      589950      -17412        9056
      589960      -17276        9014
      589970      -17616        9174
      589980      -17608        9168
      589990      -17568        9118
      590000      -17284        9008
      590010      -17128        9004
      590020      -17388        9090
      590030      -17412        9098
      590040      -17552        9156
      590050      -17812        9302
      590060      -17424        9170
      590070      -17728        9270
      590080      -17504        9186
      590090      -17852        9320
      590100      -17416        9102
      590110      -17640        9240
      590120      -17784        9256
      590130      -17596        9144
      590140      -17412        9112
      590150      -17428        9144
      590160      -17668        9224
      590170      -17524        9154
      590180      -17600        9192
      590190      -17656        9196
      590200      -17452        9140
      590210      -17404        9122
      590220      -17440        9112
      590230      -17388        9106
      590240      -17272        9060
      590250      -17480        9068
      590260      -17140        8902
      590270      -17380        8992
      590280      -17532        9124
      590290      -17516        9178
      590300      -17540        9146
      590310      -17524        9124
      590320      -17196        9030
      590330      -17444        9120
      590340      -17360        9072
      590350      -17164        8990
      590360      -17384        9082
      590370      -17384        9136
      590380      -17440        9128
      590390      -17276        9044
      590400      -17140        8968
      590410      -17404        9040
      590420      -17160        8968
      590430      -17264        8992
      590440      -17472        9112
      590450      -17444        9104
      590460      -17376        9058
      590470      -17596        9188
      590480      -17292        9102
      590490      -17472        9166
      590500      -17564        9204
      590510      -17540        9176
      590520      -17572        9170
      590530      -17464        9162
      590540      -17528        9166
      590550      -17692        9226
      590560      -17704        9248
      590570      -17784        9258
      590580      -17296        9094
      590590      -17508        9178
      590600      -17448        9190
      590610      -17484        9166
      590620      -17404        9084
      590630      -17544        9188
      590640      -17516        9160
      590650      -17364        9058
      590660      -17160        8954
      590670      -17260        9012
      590680      -17364        9046
      590690      -17312        9000
      590700      -17344        9026
      590710      -17424        9058
      590720      -17680        9162
      590730      -17564        9146
      590740      -17440        9118
      590750      -17392        9106
      590760      -17664        9224
      590770      -17444        9130
      590780      -17640        9188
      590790      -17492        9140
      590800      -17556        9140
      590810      -17400        9084
      590820      -17204        9024
      590830      -17284        9010
      590840      -17296        9036
      590850      -17412        9094
      590860      -17316        9096
      590870      -17396        9104
      590880      -17368        9122
      590890      -17440        9142
      590900      -17528        9202
      590910      -17600        9194
      590920      -17716        9242
      590930      -17524        9182
      590940      -17688        9246
      590950      -17868        9276
      590960      -17556        9168
      590970      -17548        9192
      590980      -17576        9178
      590990      -17616        9202
      591000      -17828        9332
      591010      -17516        9198
      591020      -17380        9152
      591030      -17516        9204
      591040      -17832        9270
      591050      -17696        9242
      591060      -17520        9208
      591070      -17456        9184
      591080      -17532        9208
      591090      -17488        9132
      591100      -17504        9182
      591110      -17500        9130
      591120      -17620        9192
      591130      -17456        9128
      591140      -17352        9140
      591150      -17332        9102
      591160      -17508        9188
      591170      -17832        9284
      591180      -17548        9198
      591190      -17268        9082
      591200      -17220        9092
      591210      -17404        9124
      591220      -17540        9142
      591230      -17532        9102
      591240      -17180        8946
      591250      -17228        8928
      591260      -17464        9124
      591270      -17584        9148
      591280      -17216        9008
      591290      -17772        9180
      591300      -17380        9068
      591310      -17348        9056
      591320      -17616        9168
      591330      -17560        9124
      591340      -17472        9064
      591350      -17512        9142
      591360      -17728        9184
      591370      -17536        9124
      591380      -17352        9086
      591390      -17548        9180
      591400      -17572        9198
      591410      -17264        9064
      591420      -17464        9158
      591430      -17488        9136
      591440      -17512        9166
      591450      -17404        9098
      591460      -17544        9122
      591470      -17452        9026
      591480      -17400        9038
      591490      -17220        8984
      591500      -17332        9012
      591510      -17348        9008
      591520      -17364        9024
      591530      -17284        9040
      591540      -17452        9120
      591550      -17268        9030
      591560      -17496        9174
      591570      -17300        9092
      591580      -17556        9152
      591590      -17520        9188
      591600      -17740        9240
      591610      -17332        9052
      591620      -17384        9048
      591630      -17684        9178
      591640      -17364        9068
      591650      -17380        9046
      591660      -17340        9114
      591670      -17372        9094
      591680      -17664        9162
      591690      -17416        9068
      591700      -17484        9092
      591710      -16880        8912
      591720      -17500        9068
      591730      -17180        8974
      591740      -17180        8918
      591750      -17404        9040
      591760      -17144        8972
      591770      -17184        8952
      591780      -17380        9018
      591790      -17272        9014
      591800      -17180        9010
      591810      -17408        9120
      591820      -17440        9132
      591830      -17740        9214
      591840      -17492        9146
      591850      -17356        9074
      591860      -17420        9136
      591870      -17704        9256
      591880      -17416        9160
      591890      -17596        9198
      591900      -17868        9326
      591910      -17676        9246
      591920      -17528        9142
      591930      -17520        9128
      591940      -17560        9130
      591950      -17364        9068
      591960      -17572        9094
      591970      -17328        9012
      591980      -17168        9004
      591990      -17316        9078
      592000      -17376        9080
      592010      -17248        9002
      592020      -17248        9054
      592030      -17440        9090
      592040      -17180        9012
      592050      -17488        9132
      592060      -17472        9078
      592070      -17416        9018
      592080      -17252        8956
      592090      -17184        8928
      592100      -17316        9048
      592110      -17496        9090
      592120      -17564        9178
      592130      -17440        9108
      592140      -17496        9138
      592150      -17360        9074
      592160      -17384        9050
      592170      -17484        9140
      592180      -17768        9230
      592190      -17524        9106
      592200      -17296        9068
      592210      -17560        9128
      592220      -17872        9236
      592230      -17468        9100
      592240      -17400        9006
      592250      -17748        9162
      592260      -17468        9068
      592270      -17636        9118
      592280      -17316        9036
      592290      -17416        9060
      592300      -17560        9122
      592310      -17392        9070
      592320      -17364        9028
      592330      -17516        9102
      592340      -17588        9110
      592350      -17504        9088
      592360      -17636        9140
      592370      -17424        9064
      592380      -17380        9062
      592390      -17716        9190
      592400      -17648        9140
      592410      -17424        9056
      592420      -17720        9172
      592430      -17432        9048
      592440      -17704        9104
      592450      -17240        8976
      592460      -17792        9192
      592470      -17700        9194
      592480      -17488        9084
      592490      -17680        9142
      592500      -17812        9244
      592510      -17536        9158
      592520      -17192        8992
      592530      -17576        9116
      592540      -17436        9038
      592550      -17300        8982
      592560      -17496        9010
      592570      -17304        8904
      592580      -17180        8894
      592590      -17332        8914
      592600      -17432        8976
      592610      -17180        8890
      592620      -17096        8870
      592630      -17272        8880
      592640      -17280        8896
      592650      -17268        8860
      592660      -17492        8988
      592670      -16864        8710
      592680      -17068        8868
      592690      -17628        9004
      592700      -17392        8930
      592710      -17212        8878
      592720      -17308        8972
      592730      -17568        9136
      592740      -17468        9150
      592750      -17776        9280
      592760      -17836        9282
      592770      -17440        9162
      592780      -17492        9164
      592790      -17736        9232
      592800      -17276        9080
      592810      -17372        9124
      592820      -17652        9242
      592830      -17368        9100
      592840      -17520        9212
      592850      -17532        9206
      592860      -17428        9120
      592870      -17708        9250
      592880      -17552        9154
      592890      -17772        9286
      592900      -17712        9254
      592910      -17752        9254
      592920      -17588        9230
      592930      -17604        9226
      592940      -17524        9186
      592950      -17724        9286
      592960      -17444        9128
      592970      -17416        9136
      592980      -17432        9168
      592990      -17428        9092
      593000      -17684        9228
      593010      -17512        9138
      593020      -17276        9060
      593030      -17756        9226
      593040      -17508        9144
      593050      -17308        9094
      593060      -17228        8992
      593070      -17216        8994
      593080      -17632        9182
      593090      -17392        9164
      593100      -17556        9198
      593110      -17572        9196
      593120      -17516        9184
      593130      -17464        9156
      593140      -17444        9110
      593150      -17692        9224
      593160      -17444        9180
      593170      -17744        9254
      593180      -17384        9136
      593190      -17108        9028
      593200      -17632        9214
      593210      -17596        9226
      593220      -17500        9150
      593230      -17412        9138
      593240      -17660        9232
      593250      -17660        9184
      593260      -17568        9164
      593270      -17436        9102
      593280      -17528        9068
      593290      -17420        9042
      593300      -17588        9104
      593310      -17144        9002
      593320      -17676        9186
      593330      -17532        9144
      593340      -17344        9108
      593350      -17644        9198
      593360      -17312        9024
      593370      -17340        8994
      593380      -17360        9048
      593390      -17488        9124
      593400      -17224        9004
      593410      -17748        9210
      593420      -17448        9110
      593430      -17544        9170
      593440      -17532        9152
      593450      -17464        9128
      593460      -17352        9028
      593470      -17432        9114
      593480      -17460        9092
      593490      -17424        9164
      593500      -17456        9130
      593510      -17572        9112
      593520      -17492        9170
      593530      -17704        9178
      593540      -17588        9142
      593550      -17456        9108
      593560      -17372        9064
      593570      -17388        9054
      593580      -17180        9006
      593590      -17764        9248
      593600      -17484        9174
      593610      -17628        9224
      593620      -17252        9072
      593630      -17596        9196
      593640      -17500        9154
      593650      -17480        9202
      593660      -17600        9226
      593670      -17504        9204
      593680      -17452        9142
      593690      -17640        9224
      593700      -17668        9226
      593710      -17560        9184
      593720      -17408        9150
      593730      -17364        9104
      593740      -17524        9158
      593750      -17332        9128
      593760      -17412        9140
      593770      -17544        9120
      593780      -17364        9072
      593790      -17396        9062
      593800      -17580        9178
      593810      -17344        9052
      593820      -17108        8992
      593830      -17320        9100
      593840      -17656        9226
      593850      -17528        9184
      593860      -17748        9210
      593870      -17540        9180
      593880      -17364        9098
      593890      -17356        9096
      593900      -17596        9176
      593910      -17316        9082
      593920      -17564        9134
      593930      -17400        9102
      593940      -17352        9042
      593950      -17340        9086
      593960      -17560        9164
      593970      -17236        9028
      593980      -17544        9138
      593990      -17316        9052
      594000      -17440        9080
      594010      -17436        9048
      594020      -17244        9016
      594030      -17404        9062
      594040      -17156        8996
      594050      -17532        9124
      594060      -17396        9110
      594070      -17316        9108
      594080      -17524        9156
      594090      -17400        9144
      594100      -17560        9190
      594110      -17808        9260
      594120      -17588        9204
      594130      -17592        9180
      594140      -17468        9154
      594150      -17544        9172
      594160      -17400        9114
      594170      -17424        9158
      594180      -17568        9206
      594190      -17344        9108
      594200      -17580        9188
      594210      -17336        9130
      594220      -17428        9094
      594230      -17268        9056
      594240      -17608        9176
      594250      -17396        9144
      594260      -17560        9196
      594270      -17188        9014
      594280      -17384        9140
      594290      -17244        9048
      594300      -17288        9054
      594310      -17516        9194
      594320      -17328        9070
      594330      -17260        9028
      594340      -17252        9030
      594350      -17656        9164
      594360      -17164        9066
      594370      -17448        9162
      594380      -17404        9130
      594390      -17640        9222
      594400      -17628        9174
      594410      -17636        9182
      594420      -17684        9134
      594430      -16968        8864
      594440      -17084        8890
      594450      -17516        9098
      594460      -17280        9020
      594470      -17316        9018
      594480      -17196        8926
      594490      -17584        9090
      594500      -17552        9084
      594510      -17416        9008
      594520      -17012        8892
      594530      -17472        9054
      594540      -17624        9050
      594550      -17368        9046
      594560      -17476        9016
      594570      -17440        8998
      594580      -17364        9024
      594590      -17200        8956
      594600      -17280        8992
      594610      -17572        9086
      594620      -17404        9064
      594630      -17560        9126
      594640      -17020        8956
      594650      -17364        9000
      594660      -17524        9050
      594670      -17288        9050
      594680      -17492        9116
      594690      -17100        9016
      594700      -17356        9070
      594710      -17572        9198
      594720      -17304        9046
      594730      -17560        9144
      594740      -17752        9260
      594750      -17420        9076
      594760      -17392        9104
      594770      -17420        9092
      594780      -17452        9056
      594790      -17200        8964
      594800      -17156        8926
      594810      -17292        8992
      594820      -17288        9024
      594830      -17300        9046
      594840      -17120        8992
      594850      -17300        9066
      594860      -17256        9026
      594870      -17500        9086
      594880      -17560        9094
      594890      -17656        9152
      594900      -17368        9088
      594910      -17428        9104
      594920      -17176        9008
      594930      -17324        9080
      594940      -17488        9154
      594950      -17688        9242
      594960      -17524        9202
      594970      -17520        9172
      594980      -17512        9176
      594990      -17508        9186
      595000      -17764        9260
      595010      -17716        9222
      595020      -17380        9140
      595030      -17676        9222
      595040      -17580        9170
      595050      -17636        9216
      595060      -17464        9160
      595070      -17360        9130
      595080      -17496        9170
      595090      -17628        9178
      595100      -17796        9238
      595110      -17536        9194
      595120      -17136        9024
      595130      -17568        9216
      595140      -17824        9252
      595150      -17500        9196
      595160      -17504        9190
      595170      -17528        9152
      595180      -17564        9188
      595190      -17784        9246
      595200      -17584        9142
      595210      -17384        9070
      595220      -17436        9100
      595230      -17548        9182
      595240      -17292        9022
      595250      -17180        8980
      595260      -17368        9070
      595270      -17544        9156
      595280      -17592        9160
      595290      -17500        9146
      595300      -17500        9152
      595310      -17608        9204
      595320      -17624        9202
      595330      -17436        9140
      595340      -17440        9124
      595350      -17624        9176
      595360      -17540        9166
      595370      -17364        9074
      595380      -17816        9258
      595390      -17516        9180
      595400      -17580        9214
      595410      -17404        9096
      595420      -17504        9128
      595430      -17252        8970
      595440      -17428        9026
      595450      -17388        9054
      595460      -17372        9062
      595470      -17640        9138
      595480      -17624        9130
      595490      -17292        9022
      595500      -17536        9110
      595510      -17384        9074
      595520      -17724        9220
      595530      -17608        9198
      595540      -17512        9168
      595550      -17332        9090
      595560      -17648        9192
      595570      -17460        9130
      595580      -17352        9088
      595590      -17332        9076
      595600      -17684        9202
      595610      -17552        9144
      595620      -17312        9004
      595630      -17464        9038
      595640      -17320        9060
      595650      -17408        9142
      595660      -17592        9184
      595670      -17632        9196
      595680      -17456        9122
      595690      -17288        9050
      595700      -17500        9178
      595710      -17460        9122
      595720      -17684        9212
      595730      -17588        9196
      595740      -17528        9150
      595750      -17264        9074
      595760      -17536        9176
      595770      -17432        9154
      595780      -17580        9196
      595790      -17576        9166
      595800      -17496        9164
      595810      -17392        9166
      595820      -17620        9168
      595830      -17504        9168
      595840      -17276        9046
      595850      -17336        9102
      595860      -17256        9028
      595870      -17208        9060
      595880      -17240        9082
      595890      -17544        9140
      595900      -17316        9090
      595910      -17536        9188
      595920      -17524        9170
      595930      -17676        9232
      595940      -17520        9178
      595950      -17412        9154
      595960      -17608        9172
      595970      -17744        9228
      595980      -17708        9236
      595990      -17480        9154
      596000      -17616        9192
      596010      -17688        9220
      596020      -17348        9134
      596030      -17572        9204
      596040      -17536        9144
      596050      -17364        9128
      596060      -17516        9138
      596070      -17492        9174
      596080      -17504        9120
      596090      -17396        9036
      596100      -17344        9022
      596110      -17752        9126
      596120      -17492        9114
      596130      -17292        9034
      596140      -17600        9156
      596150      -17488        9112
      596160      -17540        9138
      596170      -17724        9200
      596180      -17760        9214
      596190      -17540        9156
      596200      -17484        9172
      596210      -17232        9064
      596220      -17688        9218
      596230      -17372        9094
      596240      -17620        9222
      596250      -17604        9184
      596260      -17256        9068
      596270      -17348        9018
      596280      -17308        9044
      596290      -17572        9134
      596300      -17520        9136
      596310      -17116        9004
      596320      -17424        9118
      596330      -17472        9128
      596340      -17252        9044
      596350      -17388        9084
      596360      -17584        9132
      596370      -17516        9118
      596380      -17660        9190
      596390      -17444        9118
      596400      -17532        9162
      596410      -17652        9226
      596420      -17748        9220
      596430      -17672        9200
      596440      -17592        9140
      596450      -17348        9068
      596460      -17560        9134
      596470      -17472        9138
      596480      -17540        9214
      596490      -17432        9160
      596500      -17532        9196
      596510      -17556        9210
      596520      -17428        9142
      596530      -17568        9188
      596540      -17328        9102
      596550      -17764        9244
      596560      -17508        9166
      596570      -17596        9160
      596580      -17408        9102
      596590      -17444        9112
      596600      -17520        9124
      596610      -17560        9148
      596620      -17376        9078
      596630      -17288        9038
      596640      -17408        9084
      596650      -17592        9148
      596660      -17356        9074
      596670      -17072        8956
      596680      -17528        9080
      596690      -17268        9028
      596700      -17284        9014
      596710      -17228        8982
      596720      -17404        8986
      596730      -17076        8828
      596740      -17036        8884
      596750      -17236        8934
      596760      -17704        9142
      596770      -17300        8990
      596780      -17304        9010
      596790      -17180        8956
      596800      -17292        8982
      596810      -17180        8990
      596820      -17128        8998
      596830      -17424        9124
      596840      -17400        9052
      596850      -17172        8944
      596860      -17148        8918
      596870      -17308        9024
      596880      -17112        8934
      596890      -17456        9064
      596900      -17204        9028
      596910      -17416        9126
      596920      -17400        9134
      596930      -17656        9220
      596940      -17336        9154
      596950      -17552        9190
      596960      -17716        9254
      596970      -17624        9238
      596980      -17696        9236
      596990      -17420        9142
      597000      -17604        9204
      597010      -17604        9204
      597020      -17496        9178
      597030      -17252        9080
      597040      -17376        9122
      597050      -17324        9088
      597060      -17732        9216
      597070      -17344        9110
      597080      -17428        9080
      597090      -17288        9066
      597100      -17352        9052
      597110      -17488        9104
      597120      -17304        9046
      597130      -17508        9116
      597140      -17348        8988
      597150      -17128        8906
      597160      -17464        8974
      597170      -17320        8948
      597180      -17440        8984
      597190      -17440        9036
      597200      -17096        8862
      597210      -17356        9030
      597220      -17284        8948
      597230      -17000        8804
      597240      -17352        9014
      597250      -17452        9054
      597260      -17824        9176
      597270      -17320        9030
      597280      -17512        9094
      597290      -17372        9026
      597300      -17484        9056
      597310      -17284        9016
      597320      -17224        8948
      597330      -17480        8998
      597340      -17324        9004
      597350      -17524        9044
      597360      -17256        8988
      597370      -17424        9026
      597380      -17128        8882
      597390      -17376        8970
      597400      -17488        9094
      597410      -17472        9094
      597420      -17408        9078
      597430      -17200        8938
      597440      -17112        8922
      597450      -17448        9072
      597460      -17240        9010
      597470      -17180        9040
      597480      -17528        9154
      597490      -17440        9106
      597500      -17452        9104
      597510      -17556        9140
      597520      -17268        9022
      597530      -17348        9088
      597540      -17664        9226
      597550      -17644        9202
      597560      -17584        9160
      597570      -17564        9176
      597580      -17568        9202
      597590      -17024        9018
      597600      -16968        8934
      597610      -17244        8980
      597620      -17416        9112
      597630      -17396        9092
      597640      -17688        9198
      597650      -17476        9122
      597660      -17368        9102
      597670      -17260        9034
      597680      -17276        9034
      597690      -17120        8988
      597700      -17356        9076
      597710      -17452        9052
      597720      -17412        9038
      597730      -17308        9000
      597740      -17324        9064
      597750      -17116        8940
      597760      -17376        9058
      597770      -17560        9118
      597780      -17476        9076
      597790      -17620        9182
      597800      -17444        9106
      597810      -17516        9140
      597820      -17544        9184
      597830      -17364        9120
      597840      -17620        9210
      597850      -17700        9248
      597860      -17556        9128
      597870      -17432        9120
      597880      -17560        9146
      597890      -17484        9106
      597900      -17144        8950
      597910      -17164        8970
      597920      -17384        9050
      597930      -17548        9112
      597940      -17532        9148
      597950      -17472        9140
      597960      -17552        9150
      597970      -17564        9122
      597980      -17532        9128
      597990      -17524        9068
      598000      -17484        9162
      598010      -17488        9150
      598020      -17508        9186
      598030      -17392        9140
      598040      -17360        9144
      598050      -17312        9108
      598060      -17740        9254
      598070      -17444        9144
      598080      -17352        9090
      598090      -17412        9074
      598100      -17100        8928
      598110      -17292        9006
      598120      -17480        9074
      598130      -17676        9170
      598140      -17364        9032
      598150      -17044        8948
      598160      -17240        8978
      598170      -17532        9136
      598180      -17256        8988
      598190      -17364        9004
      598200      -17292        9054
      598210      -17520        9080
      598220      -17316        9028
      598230      -17336        9072
      598240      -17512        9120
      598250      -17456        9098
      598260      -17532        9154
      598270      -17392        9104
      598280      -17644        9190
      598290      -17520        9148
      598300      -17388        9092
      598310      -17404        8994
      598320      -17460        9066
      598330      -17436        9110
      598340      -17568        9154
      598350      -17424        9114
      598360      -17524        9168
      598370      -17660        9194
      598380      -17540        9172
      598390      -17640        9180
      598400      -17440        9100
      598410      -17416        9032
      598420      -17532        9196
      598430      -17424        9166
      598440      -17596        9220
      598450      -17780        9268
      598460      -17108        9034
      598470      -17488        9140
      598480      -17324        9048
      598490      -17220        8972
      598500      -17220        9024
      598510      -17652        9212
      598520      -17568        9156
      598530      -17404        9070
      598540      -17304        9088
      598550      -17364        9058
      598560      -17408        9048
      598570      -17328        9050
      598580      -17340        9012
      598590      -17108        8876
      598600      -17160        8854
      598610      -17332        8980
      598620      -17532        9024
      598630      -17036        8828
      598640      -17044        8800
      598650      -16928        8790
      598660      -17504        8982
      598670      -17380        8952
      598680      -17200        8934
      598690      -17416        9046
      598700      -17260        8960
      598710      -17560        9098
      598720      -17264        8966
      598730      -17312        9058
      598740      -17580        9086
      598750      -17720        9132
      598760      -17192        8920
      598770      -17160        8938
      598780      -17500        9116
      598790      -17428        9140
      598800      -17504        9182
      598810      -17660        9238
      598820      -17684        9272
      598830      -17784        9286
      598840      -17512        9214
      598850      -17408        9150
      598860      -17728        9256
      598870      -17592        9178
      598880      -17436        9140
      598890      -17428        9078
      598900      -17424        9120
      598910      -17456        9080
      598920      -17224        9038
      598930      -17444        9076
      598940      -17336        9006
      598950      -17120        8938
      598960      -17244        8986
      598970      -17460        8992
      598980      -17324        9000
      598990      -17156        8918
      599000      -17288        8994
      599010      -17360        9068
      599020      -17496        9122
      599030      -17464        9078
      599040      -17340        9034
      599050      -17640        9176
      599060      -17364        9112
      599070      -17604        9230
      599080      -17620        9208
      599090      -17444        9108
      599100      -17384        9126
      599110      -17272        9052
      599120      -17380        9088
      599130      -17524        9162
      599140      -17464        9130
      599150      -17620        9198
      599160      -17316        9096
      599170      -17452        9150
      599180      -17432        9134
      599190      -17716        9134
      599200      -17512        9100
      599210      -17780        9206
      599220      -17300        9052
      599230      -17524        9186
      599240      -17668        9238
      599250      -17560        9200
      599260      -17528        9168
      599270      -17748        9226
      599280      -17580        9170
      599290      -17432        9118
      599300      -17580        9156
      599310      -17780        9260
      599320      -17544        9208
      599330      -17560        9220
      599340      -17620        9254
      599350      -17772        9276
      599360      -17652        9190
      599370      -17576        9220
      599380      -17684        9250
      599390      -17376        9150
      599400      -17536        9186
      599410      -17544        9196
      599420      -17448        9136
      599430      -17304        9090
      599440      -17812        9240
      599450      -17600        9180
      599460      -17508        9170
      599470      -16984        8998
      599480      -17448        9098
      599490      -17500        9170
      599500      -17496        9166
      599510      -17664        9242
      599520      -17624        9172
      599530      -17372        9086
      599540      -17476        9126
      599550      -17456        9162
      599560      -17224        9060
      599570      -17600        9172
      599580      -17360        9104
      599590      -17400        9116
      599600      -17772        9234
      599610      -17516        9204
      599620      -17340        9092
      599630      -17464        9124
      599640      -17488        9106
      599650      -17628        9236
      599660      -17464        9188
      599670      -17684        9232
      599680      -17384        9106
      599690      -17520        9104
      599700      -17416        9052
      599710      -17280        9044
      599720      -17496        9154
      599730      -17280        9082
      599740      -17684        9190
      599750      -17420        9064
      599760      -17348        9074
      599770      -17496        9116
      599780      -17136        8980
      599790      -17424        9044
      599800      -17796        9224
      599810      -17260        9064
      599820      -17148        9080
      599830      -17788        9266
      599840      -17760        9228
      599850      -17336        9066
      599860      -17512        9102
      599870      -17380        9084
      599880      -17628        9172
      599890      -17616        9168
      599900      -17804        9236
      599910      -17524        9128
      599920      -17572        9152
      599930      -17664        9190
      599940      -17528        9160
      599950      -17712        9186
      599960      -17308        9076
      599970      -17488        9092
      599980      -17404        9110
      599990      -17292        9078
      600000      -17840        9312
      600010      -17584        9214
      600020      -17384        9134
      600030      -17668        9210
      600040      -17596        9190
      600050      -17840        9272
      600060      -17700        9232
      600070      -17676        9248
      600080      -17356        9130
      600090      -17788        9276
      600100      -17412        9110
      600110      -17720        9192
      600120      -17388        9092
      600130      -17740        9168
      600140      -17684        9122
      600150      -17500        9064
      600160      -17724        9216
      600170      -17576        9202
      600180      -17536        9144
      600190      -17396        9096
      600200      -17712        9192
      600210      -17840        9272
      600220      -17316        9128
      600230      -17492        9196
      600240      -17368        9126
      600250      -17156        8974
      600260      -17300        9002
      600270      -17252        8966
      600280      -17260        8954
      600290      -17112        8908
      600300      -17228        8964
      600310      -17200        8966
      600320      -17448        9018
      600330      -17240        8976
      600340      -17396        9020
      600350      -17208        9018
      600360      -17108        8922
      600370      -17248        8988
      600380      -17352        9062
      600390      -17268        9012
      600400      -17352        9086
      600410      -17316        9106
      600420      -17336        9112
      600430      -17332        9116
      600440      -17492        9130
      600450      -17440        9134
      600460      -17336        9104
      600470      -17292        9074
      600480      -17648        9198
      600490      -17364        9082
      600500      -17640        9164
      600510      -17360        9058
      600520      -17660        9156
      600530      -17680        9162
      600540      -17388        9116
      600550      -17436        9108
      600560      -17620        9196
      600570      -17584        9196
      600580      -17708        9218
      600590      -17332        9078
      600600      -17440        9098
      600610      -17312        9042
      600620      -17176        8930
      600630      -17424        9034
      600640      -17392        8988
      600650      -17224        8944
      600660      -17428        9008
      600670      -17400        8976
      600680      -17500        9040
      600690      -17300        8908
      600700      -17500        8994
      600710      -17608        9094
      600720      -17556        9104
      600730      -17304        9042
      600740      -17244        9014
      600750      -17368        9078
      600760      -17524        9172
      600770      -17484        9108
      600780      -17644        9192
      600790      -17328        9028
      600800      -17412        9050
      600810      -17436        9090
      600820      -17556        9134
      600830      -17400        9098
      600840      -17156        8988
      600850      -17392        9142
      600860      -17432        9126
      600870      -17736        9218
      600880      -17556        9198
      600890      -17552        9182
      600900      -17552        9168
      600910      -17300        9070
      600920      -17572        9188
      600930      -17448        9140
      600940      -17176        9028
      600950      -17520        9110
      600960      -17408        9052
      600970      -17596        9142
      600980      -17344        9046
      600990      -17604        9132
      601000      -17388        9094
      601010      -17548        9168
      601020      -17504        9126
      601030      -17080        8950
      601040      -17428        9100
      601050      -17416        9136
      601060      -17376        9090
      601070      -17608        9222
      601080      -17556        9216
      601090      -17676        9230
      601100      -17508        9204
      601110      -17684        9214
      601120      -17472        9166
      601130      -17568        9206
      601140      -17396        9104
      601150      -17196        8990
      601160      -17404        9044
      601170      -17328        8986
      601180      -17120        8880
      601190      -17328        8932
      601200      -17208        8910
      601210      -17264        8904
      601220      -17432        9012
      601230      -17344        9016
      601240      -17128        8886
      601250      -17252        8938
      601260      -17024        8838
      601270      -17436        8988
      601280      -17488        9056
      601290      -17592        9130
      601300      -17384        9066
      601310      -17336        9042
      601320      -17328        9056
      601330      -17656        9168
      601340      -17588        9200
      601350      -17500        9164
      601360      -17704        9212
      601370      -17668        9220
