# Epot  =   4382.932 +- 13.91593
# Ekin  =  32705.826 +- 13.91339
# E     =  37088.758 +- 0.03158
# Pt    =      0.004 +- 0.00004
# Tinst =     85.171 +- 0.03623
# Using 1000 blocks of 500 points, starting from the 0th frame (equilibrium achieved)
# 
8.475050e+00 4.507616e+03 3.258038e+04 3.708800e+04 5.155850e-03 8.484474e+01
8.525050e+00 4.941524e+03 3.214645e+04 3.708797e+04 5.074121e-03 8.371471e+01
8.575050e+00 4.484620e+03 3.260334e+04 3.708796e+04 5.066736e-03 8.490454e+01
8.625050e+00 4.621117e+03 3.246682e+04 3.708793e+04 5.262923e-03 8.454900e+01
8.675050e+00 4.445517e+03 3.264243e+04 3.708795e+04 5.340568e-03 8.500634e+01
8.725050e+00 4.387871e+03 3.270006e+04 3.708793e+04 5.495359e-03 8.515640e+01
8.775050e+00 4.330579e+03 3.275731e+04 3.708789e+04 5.630859e-03 8.530550e+01
8.825050e+00 4.508713e+03 3.257920e+04 3.708791e+04 5.489633e-03 8.484166e+01
8.875050e+00 4.350270e+03 3.273764e+04 3.708791e+04 5.469517e-03 8.525428e+01
8.925050e+00 4.225719e+03 3.286213e+04 3.708785e+04 5.379802e-03 8.557846e+01
8.975050e+00 4.031855e+03 3.305596e+04 3.708781e+04 5.085070e-03 8.608322e+01
9.025050e+00 4.490952e+03 3.259683e+04 3.708778e+04 5.116550e-03 8.488757e+01
9.075050e+00 4.437634e+03 3.265015e+04 3.708778e+04 5.147758e-03 8.502643e+01
9.125050e+00 4.615398e+03 3.247237e+04 3.708777e+04 5.245879e-03 8.456346e+01
9.175050e+00 4.188843e+03 3.289894e+04 3.708778e+04 5.115788e-03 8.567432e+01
9.225050e+00 4.295895e+03 3.279195e+04 3.708785e+04 5.092214e-03 8.539571e+01
9.275050e+00 4.406745e+03 3.268112e+04 3.708787e+04 5.367014e-03 8.510709e+01
9.325050e+00 4.540664e+03 3.254724e+04 3.708790e+04 5.661104e-03 8.475843e+01
9.375050e+00 4.153702e+03 3.293422e+04 3.708792e+04 5.502741e-03 8.576620e+01
9.425050e+00 4.823929e+03 3.226400e+04 3.708793e+04 5.451675e-03 8.402084e+01
9.475050e+00 3.803905e+03 3.328405e+04 3.708796e+04 5.540824e-03 8.667722e+01
9.525050e+00 4.677489e+03 3.241046e+04 3.708795e+04 5.442343e-03 8.440225e+01
9.575050e+00 4.599613e+03 3.248827e+04 3.708788e+04 5.318460e-03 8.460486e+01
9.625050e+00 4.642287e+03 3.244561e+04 3.708789e+04 5.358640e-03 8.449376e+01
9.675050e+00 3.963710e+03 3.312416e+04 3.708787e+04 5.295450e-03 8.626085e+01
9.725050e+00 4.602462e+03 3.248534e+04 3.708780e+04 4.959194e-03 8.459723e+01
9.775050e+00 4.408605e+03 3.267918e+04 3.708779e+04 4.771845e-03 8.510204e+01
9.825050e+00 4.083943e+03 3.300381e+04 3.708775e+04 4.761721e-03 8.594743e+01
9.875050e+00 4.391369e+03 3.269638e+04 3.708775e+04 4.933012e-03 8.514683e+01
9.925050e+00 4.305003e+03 3.278272e+04 3.708772e+04 5.029417e-03 8.537167e+01
9.975050e+00 4.628905e+03 3.245881e+04 3.708771e+04 5.328557e-03 8.452814e+01
1.002505e+01 4.908164e+03 3.217950e+04 3.708766e+04 5.375746e-03 8.380078e+01
1.007505e+01 4.487254e+03 3.260038e+04 3.708763e+04 5.445289e-03 8.489682e+01
1.012505e+01 4.494407e+03 3.259326e+04 3.708767e+04 5.510783e-03 8.487828e+01
1.017505e+01 4.392596e+03 3.269513e+04 3.708772e+04 5.400786e-03 8.514356e+01
1.022505e+01 4.490113e+03 3.259762e+04 3.708773e+04 5.554807e-03 8.488964e+01
1.027505e+01 4.253624e+03 3.283413e+04 3.708776e+04 5.453911e-03 8.550555e+01
1.032505e+01 4.469528e+03 3.261826e+04 3.708778e+04 5.440701e-03 8.494337e+01
1.037505e+01 4.299112e+03 3.278867e+04 3.708778e+04 5.424604e-03 8.538716e+01
1.042505e+01 4.554662e+03 3.253313e+04 3.708779e+04 5.586337e-03 8.472169e+01
1.047505e+01 4.483391e+03 3.260445e+04 3.708784e+04 5.598176e-03 8.490742e+01
1.052505e+01 4.053069e+03 3.303481e+04 3.708787e+04 5.509925e-03 8.602814e+01
1.057505e+01 4.004739e+03 3.308311e+04 3.708784e+04 5.669171e-03 8.615392e+01
1.062505e+01 4.330224e+03 3.275759e+04 3.708782e+04 5.737849e-03 8.530624e+01
1.067505e+01 4.494262e+03 3.259353e+04 3.708779e+04 5.679254e-03 8.487899e+01
1.072505e+01 4.426352e+03 3.266144e+04 3.708779e+04 5.689634e-03 8.505583e+01
1.077505e+01 4.740782e+03 3.234705e+04 3.708783e+04 5.539601e-03 8.423710e+01
1.082505e+01 4.225685e+03 3.286214e+04 3.708783e+04 5.714225e-03 8.557850e+01
1.087505e+01 4.539189e+03 3.254861e+04 3.708780e+04 5.881631e-03 8.476202e+01
1.092505e+01 4.143700e+03 3.294406e+04 3.708776e+04 5.855731e-03 8.579182e+01
1.097505e+01 3.994633e+03 3.309308e+04 3.708771e+04 5.869500e-03 8.617989e+01
1.102505e+01 4.184827e+03 3.290280e+04 3.708763e+04 6.001756e-03 8.568437e+01
1.107505e+01 4.394492e+03 3.269317e+04 3.708766e+04 5.875879e-03 8.513846e+01
1.112505e+01 4.153362e+03 3.293432e+04 3.708768e+04 5.546304e-03 8.576645e+01
1.117505e+01 4.672548e+03 3.241512e+04 3.708767e+04 5.213568e-03 8.441437e+01
1.122505e+01 4.325048e+03 3.276265e+04 3.708770e+04 5.080831e-03 8.531940e+01
1.127505e+01 4.029368e+03 3.305834e+04 3.708770e+04 5.266866e-03 8.608942e+01
