 # L =          100
     # Time          E          M
      474200      -11952        1414
      474210      -11860        1648
      474220      -11812        1584
      474230      -11884        1608
      474240      -11988        1776
      474250      -12024        2006
      474260      -11484        1690
      474270      -11808        1674
      474280      -12188        1714
      474290      -11724        1642
      474300      -11844        1780
      474310      -12004        1984
      474320      -12024        2016
      474330      -11820        2004
      474340      -11992        1870
      474350      -11816        2148
      474360      -12024        2106
      474370      -11896        2138
      474380      -12096        1936
      474390      -11760        1678
      474400      -12012        1828
      474410      -12108        2012
      474420      -12192        2340
      474430      -12120        2350
      474440      -11984        2590
      474450      -12056        2250
      474460      -12160        2236
      474470      -12464        2390
      474480      -12188        2332
      474490      -12112        2224
      474500      -12336        1892
      474510      -11988        1942
      474520      -11848        2134
      474530      -11920        2234
      474540      -12372        2070
      474550      -12460        2262
      474560      -12212        1838
      474570      -12500        1764
      474580      -12504        1810
      474590      -12428        1922
      474600      -12348        2252
      474610      -12636        2324
      474620      -12872        2202
      474630      -12408        2058
      474640      -12304        1814
      474650      -12028        1952
      474660      -12536        1844
      474670      -12440        1728
      474680      -11996        1584
      474690      -12452        1972
      474700      -12012        1838
      474710      -12232        1868
      474720      -12352        1676
      474730      -12092        1770
      474740      -12132        1998
      474750      -12200        1794
      474760      -11736        1804
      474770      -11624        1938
      474780      -11852        1602
      474790      -11884        1496
      474800      -12108        1528
      474810      -11676        1628
      474820      -12020        1484
      474830      -11996        1398
      474840      -11700        1186
      474850      -12064        1558
      474860      -11412        1442
      474870      -11792        1472
      474880      -11756        1252
      474890      -11844        1086
      474900      -11832        1306
      474910      -11824        1156
      474920      -11800        1156
      474930      -12156         866
      474940      -11632         994
      474950      -12100         762
      474960      -12056         808
      474970      -12028         556
      474980      -12456         400
      474990      -12164         632
      475000      -12008         538
      475010      -11920         294
      475020      -12512         216
      475030      -11876         408
      475040      -12128         466
      475050      -11832         486
      475060      -11808         708
      475070      -12216         990
      475080      -11948         816
      475090      -12436         826
      475100      -12200         702
      475110      -11640        1066
      475120      -11896        1070
      475130      -12272        1110
      475140      -12140         922
      475150      -12076        1076
      475160      -12148        1232
      475170      -12236        1078
      475180      -12284        1586
      475190      -12116        1494
      475200      -12288        1532
      475210      -12248        1722
      475220      -12108        1662
      475230      -12336        1490
      475240      -12084        1660
      475250      -12240        1764
      475260      -12172        2108
      475270      -12088        1856
      475280      -12200        1984
      475290      -12188        1882
      475300      -12504        2054
      475310      -12396        1952
      475320      -11784        2280
      475330      -11804        2016
      475340      -11916        2190
      475350      -11704        1764
      475360      -11436        1808
      475370      -11756        1808
      475380      -11788        1888
      475390      -11876        1758
      475400      -12024        1912
      475410      -11676        1906
      475420      -11668        2026
      475430      -12324        2244
      475440      -12120        2096
      475450      -12228        2284
      475460      -12276        1948
      475470      -12072        2104
      475480      -12028        2108
      475490      -12284        1882
      475500      -12304        1668
      475510      -12092        1636
      475520      -12012        1498
      475530      -11996        1058
      475540      -11952        1000
      475550      -12092        1120
      475560      -11964        1216
      475570      -11588        1260
      475580      -11592        1368
      475590      -11804        1144
      475600      -12028        1190
      475610      -11840        1242
      475620      -11684        1086
      475630      -11672        1064
      475640      -11600        1094
      475650      -11792         672
      475660      -11456         836
      475670      -11920         882
      475680      -11840         928
      475690      -12092        1114
      475700      -12044        1252
      475710      -11780        1232
      475720      -12040        1510
      475730      -12028        1282
      475740      -12128        1360
      475750      -11904        1510
      475760      -11932        1450
      475770      -12360        1862
      475780      -12240        1712
      475790      -12376        1678
      475800      -12208        1758
      475810      -12588        1742
      475820      -12456        2024
      475830      -12352        1826
      475840      -11932        1924
      475850      -11848        2092
      475860      -12156        2284
      475870      -11716        2200
      475880      -12068        2278
      475890      -12132        2232
      475900      -12152        2250
      475910      -12092        2340
      475920      -12240        2450
      475930      -12224        2274
      475940      -12344        2184
      475950      -12376        2134
      475960      -12284        2370
      475970      -12148        2240
      475980      -12224        2102
      475990      -12004        1814
      476000      -12212        1946
      476010      -12020        2520
      476020      -11652        2634
      476030      -12056        2482
      476040      -11868        2116
      476050      -11920        1832
      476060      -12016        1762
      476070      -11884        1806
      476080      -11756        1710
      476090      -11528        2012
      476100      -11860        1946
      476110      -12240        2166
      476120      -12124        2194
      476130      -12156        2208
      476140      -12156        2226
      476150      -12184        2028
      476160      -11972        1902
      476170      -12260        2182
      476180      -12304        2196
      476190      -12644        2198
      476200      -12436        2008
      476210      -11672        2070
      476220      -12112        2244
      476230      -12276        1890
      476240      -11956        1956
      476250      -11960        1924
      476260      -12028        1934
      476270      -11832        2248
      476280      -11952        1984
      476290      -11932        2000
      476300      -11788        1972
      476310      -11820        1764
      476320      -12100        1936
      476330      -11900        2152
      476340      -11676        2148
      476350      -11904        2072
      476360      -12484        2042
      476370      -12276        1926
      476380      -12040        1792
      476390      -11992        1948
      476400      -12156        2182
      476410      -12428        2514
      476420      -12608        2468
      476430      -11892        2436
      476440      -12048        2460
      476450      -11692        2454
      476460      -12128        2474
      476470      -11660        2516
      476480      -12108        2446
      476490      -11956        2346
      476500      -11920        2040
      476510      -11780        1856
      476520      -11572        1888
      476530      -11504        2006
      476540      -11828        1842
      476550      -11884        1818
      476560      -11744        1668
      476570      -11740        1706
      476580      -12000        1938
      476590      -12232        1998
      476600      -12236        1688
      476610      -12156        1334
      476620      -11860        1122
      476630      -11764        1016
      476640      -11952         798
      476650      -12200        1016
      476660      -12124        1142
      476670      -11952        1236
      476680      -11612         928
      476690      -11892         832
      476700      -11836         708
      476710      -11912         380
      476720      -11872         344
      476730      -11968         616
      476740      -11764         152
      476750      -11992         132
      476760      -11680         134
      476770      -11500         258
      476780      -12196         532
      476790      -11560         390
      476800      -11708         474
      476810      -11632         170
      476820      -11844         166
      476830      -11900         332
      476840      -11484         560
      476850      -11852         224
      476860      -11932         412
      476870      -11952         402
      476880      -11968         356
      476890      -11808         326
      476900      -11988         574
      476910      -11976         606
      476920      -12156         360
      476930      -11584          52
      476940      -12060         -24
      476950      -11500          80
      476960      -11536          30
      476970      -11800        -220
      476980      -11896        -210
      476990      -12220        -262
      477000      -11964        -408
      477010      -11936        -222
      477020      -12160        -288
      477030      -12052        -336
      477040      -12076        -122
      477050      -11988        -524
      477060      -11760        -570
      477070      -11872        -714
      477080      -11704        -866
      477090      -12188        -920
      477100      -11892        -694
      477110      -11820        -628
      477120      -11712        -492
      477130      -11652        -468
      477140      -11512        -754
      477150      -11636        -608
      477160      -11484        -798
      477170      -11316        -712
      477180      -11640        -894
      477190      -11576        -896
      477200      -11700        -986
      477210      -11868        -990
      477220      -11548        -818
      477230      -11816        -644
      477240      -11984        -830
      477250      -11580        -892
      477260      -11996        -910
      477270      -12228        -996
      477280      -11896        -852
      477290      -11792       -1188
      477300      -11876       -1134
      477310      -11960        -904
      477320      -11912        -778
      477330      -12276        -826
      477340      -12068        -910
      477350      -11920       -1090
      477360      -12000        -982
      477370      -12296       -1004
      477380      -12260       -1204
      477390      -12232       -1122
      477400      -11996       -1076
      477410      -12084        -860
      477420      -12020        -876
      477430      -12156        -546
      477440      -12176        -652
      477450      -12060        -532
      477460      -12412        -646
      477470      -11864        -382
      477480      -12236        -694
      477490      -11940        -830
      477500      -12008        -608
      477510      -11992        -552
      477520      -12240        -408
      477530      -12664        -578
      477540      -12276        -564
      477550      -12448        -498
      477560      -12204        -304
      477570      -12404         -92
      477580      -12460        -200
      477590      -12096        -236
      477600      -12428        -256
      477610      -12100        -302
      477620      -12320         -64
      477630      -12224          14
      477640      -12144         -98
      477650      -12580        -240
      477660      -12592        -198
      477670      -12300        -576
      477680      -12084        -458
      477690      -12424        -490
      477700      -12160        -570
      477710      -12340        -884
      477720      -12492        -724
      477730      -12484        -906
      477740      -12296        -786
      477750      -12316        -726
      477760      -12572        -710
      477770      -12160        -882
      477780      -12004       -1188
      477790      -11932       -1408
      477800      -11972       -1312
      477810      -11756       -1168
      477820      -11800        -970
      477830      -11568        -692
      477840      -12088        -856
      477850      -12124        -824
      477860      -11716        -954
      477870      -12008        -780
      477880      -11812        -714
      477890      -11904        -688
      477900      -11800        -644
      477910      -12004        -576
      477920      -11956        -156
      477930      -12040        -314
      477940      -12152        -440
      477950      -11916        -486
      477960      -11928        -442
      477970      -12332        -314
      477980      -12300        -132
      477990      -12068        -302
      478000      -11756        -304
      478010      -11896        -286
      478020      -11928        -232
      478030      -11812         -10
      478040      -12008          62
      478050      -12192          26
      478060      -12340         -36
      478070      -12176        -160
      478080      -12216        -528
      478090      -12268        -492
      478100      -12504        -686
      478110      -12648        -752
      478120      -12008        -608
      478130      -11780        -554
      478140      -12120        -568
      478150      -12052        -392
      478160      -11764        -264
      478170      -12408        -326
      478180      -12052        -174
      478190      -12268        -348
      478200      -11948         -88
      478210      -12120        -262
      478220      -12084        -114
      478230      -11816        -592
      478240      -11756        -442
      478250      -12344        -776
      478260      -12248       -1056
      478270      -12028        -950
      478280      -11876       -1158
      478290      -11976       -1206
      478300      -12196       -1180
      478310      -11984       -1270
      478320      -12304       -1048
      478330      -12552       -1430
      478340      -12764       -1382
      478350      -12412       -1458
      478360      -12784       -1348
      478370      -12356       -1220
      478380      -12064       -1140
      478390      -12148        -910
      478400      -12224        -590
      478410      -12272        -674
      478420      -12436        -832
      478430      -12156       -1036
      478440      -11928        -708
      478450      -12088        -716
      478460      -12252        -666
      478470      -11800        -674
      478480      -11912        -492
      478490      -12404        -430
      478500      -12436        -516
      478510      -12800        -278
      478520      -12296        -202
      478530      -12240        -272
      478540      -12052        -490
      478550      -11836        -670
      478560      -11628        -670
      478570      -12052        -242
      478580      -11880        -406
      478590      -12152        -240
      478600      -11952        -330
      478610      -11968         -62
      478620      -11644        -140
      478630      -11672          90
      478640      -12068         276
      478650      -11912         274
      478660      -12044         240
      478670      -11928         -88
      478680      -11868        -108
      478690      -12020         116
      478700      -12048          90
      478710      -11960         -50
      478720      -12012         218
      478730      -12296         378
      478740      -12296          44
      478750      -12024          20
      478760      -12288        -126
      478770      -12024        -164
      478780      -11972          -2
      478790      -11900        -130
      478800      -11856        -160
      478810      -11820        -114
      478820      -12072          -2
      478830      -12104          54
      478840      -11976          50
      478850      -12048         248
      478860      -12132         134
      478870      -12492        -140
      478880      -12068        -434
      478890      -12176        -454
      478900      -12240        -292
      478910      -12356        -368
      478920      -12132         -26
      478930      -12172        -124
      478940      -12340          20
      478950      -12380          90
      478960      -12424          60
      478970      -12572          96
      478980      -12288         188
      478990      -12100         108
      479000      -12440         122
      479010      -12264        -134
      479020      -11936        -520
      479030      -12024        -608
      479040      -11900        -412
      479050      -11700        -466
      479060      -11900        -364
      479070      -11936         -74
      479080      -12016         -80
      479090      -12540          18
      479100      -12392        -156
      479110      -12056        -192
      479120      -12648        -508
      479130      -12140        -640
      479140      -12484        -716
      479150      -12360        -926
      479160      -12500        -772
      479170      -12452        -938
      479180      -12288       -1034
      479190      -12460        -830
      479200      -11996        -762
      479210      -12424        -670
      479220      -12332        -578
      479230      -12380        -626
      479240      -12360        -508
      479250      -12648        -648
      479260      -12440        -798
      479270      -12516        -982
      479280      -12200        -926
      479290      -12368       -1164
      479300      -12604       -1132
      479310      -12308       -1268
      479320      -12428       -1246
      479330      -12204       -1164
      479340      -12396       -1206
      479350      -11884       -1034
      479360      -11976        -916
      479370      -11900        -796
      479380      -12064        -480
      479390      -12204        -816
      479400      -11992        -684
      479410      -12016        -908
      479420      -12428        -774
      479430      -12316        -916
      479440      -11928       -1154
      479450      -11992       -1216
      479460      -12476       -1142
      479470      -12164       -1046
      479480      -11956        -984
      479490      -12344       -1006
      479500      -12172        -982
      479510      -12088        -998
      479520      -12480        -880
      479530      -12280        -832
      479540      -12308        -936
      479550      -12152        -732
      479560      -12144        -392
      479570      -12260        -492
      479580      -12340        -364
      479590      -12016        -312
      479600      -12496        -220
      479610      -12000        -162
      479620      -11956        -366
      479630      -12076        -428
      479640      -11984        -156
      479650      -12064        -274
      479660      -12392        -252
      479670      -12004        -698
      479680      -11768        -732
      479690      -11704        -758
      479700      -11956        -858
      479710      -11976        -674
      479720      -12444        -454
      479730      -11968        -500
      479740      -12116        -852
      479750      -12392       -1146
      479760      -12136        -866
      479770      -11880        -980
      479780      -12116        -930
      479790      -11884        -640
      479800      -12444        -422
      479810      -12240        -592
      479820      -12704        -470
      479830      -12312        -334
      479840      -12236        -624
      479850      -11736        -514
      479860      -12228        -464
      479870      -12456        -572
      479880      -12432        -698
      479890      -12140       -1072
      479900      -11548        -914
      479910      -12176        -972
      479920      -12088        -804
      479930      -12068        -582
      479940      -12028        -812
      479950      -11960        -614
      479960      -11828        -284
      479970      -11764        -402
      479980      -11464        -420
      479990      -11608        -542
      480000      -11680        -292
      480010      -12000        -532
      480020      -11556        -334
      480030      -11812        -288
      480040      -11900        -136
      480050      -12252         -28
      480060      -12232         -88
      480070      -12140        -176
      480080      -11928         -48
      480090      -12084         -78
      480100      -12092         314
      480110      -12048         186
      480120      -12116         184
      480130      -11896         126
      480140      -12192         212
      480150      -12372         412
      480160      -11984         334
      480170      -12112          -6
      480180      -12144         170
      480190      -12232          26
      480200      -12336         194
      480210      -12120         200
      480220      -12124        -130
      480230      -12144        -476
      480240      -12120        -758
      480250      -12064        -346
      480260      -12192        -516
      480270      -12072        -512
      480280      -11916        -378
      480290      -11868        -318
      480300      -12252        -120
      480310      -12112          30
      480320      -11968         -88
      480330      -12116         186
      480340      -11964          82
      480350      -12244         -46
      480360      -12488        -204
      480370      -12288        -202
      480380      -12176         -50
      480390      -12388        -274
      480400      -12216        -322
      480410      -12396        -526
      480420      -12120        -682
      480430      -12392        -776
      480440      -12216        -866
      480450      -12256        -644
      480460      -11972        -866
      480470      -11864        -932
      480480      -12336        -894
      480490      -12548        -688
      480500      -12604        -356
      480510      -12232        -414
      480520      -12628        -526
      480530      -12324        -436
      480540      -12280        -286
      480550      -12140        -202
      480560      -12440        -278
      480570      -12400        -314
      480580      -12244        -388
      480590      -12080        -764
      480600      -12088        -524
      480610      -12312        -844
      480620      -11648        -764
      480630      -12136        -866
      480640      -11740        -676
      480650      -12216        -776
      480660      -11776        -648
      480670      -12104        -566
      480680      -11792        -344
      480690      -12140        -430
      480700      -12032        -642
      480710      -12324        -798
      480720      -11960       -1074
      480730      -12244       -1028
      480740      -11952        -976
      480750      -11828        -974
      480760      -11636        -918
      480770      -11504        -896
      480780      -12112       -1188
      480790      -11948        -798
      480800      -12028        -794
      480810      -12212        -920
      480820      -11908       -1136
      480830      -11832       -1096
      480840      -11736       -1148
      480850      -12172       -1146
      480860      -11968       -1312
      480870      -11848       -1188
      480880      -11856        -816
      480890      -12164        -848
      480900      -12136        -778
      480910      -11872        -662
      480920      -11844        -776
      480930      -11944        -514
      480940      -11800        -318
      480950      -11744        -126
      480960      -11912         -20
      480970      -11968         -66
      480980      -11900        -340
      480990      -12220        -316
      481000      -11872        -532
      481010      -12260        -472
      481020      -12280        -566
      481030      -12156        -352
      481040      -12264        -454
      481050      -12408        -810
      481060      -12296        -800
      481070      -12672        -768
      481080      -12420        -920
      481090      -12684       -1408
      481100      -12460       -1384
      481110      -12320       -1244
      481120      -12096       -1264
      481130      -12144       -1358
      481140      -12412       -1108
      481150      -12188        -906
      481160      -12488        -902
      481170      -12460        -934
      481180      -12412        -898
      481190      -12528       -1114
      481200      -12176        -940
      481210      -12084        -936
      481220      -12208       -1046
      481230      -11956       -1116
      481240      -12196       -1274
      481250      -12384       -1008
      481260      -12212       -1060
      481270      -12108       -1290
      481280      -12460       -1622
      481290      -11824       -1480
      481300      -12316       -1294
      481310      -12120       -1510
      481320      -12264       -1576
      481330      -11960       -1726
      481340      -12140       -1914
      481350      -12536       -1740
      481360      -12244       -1858
      481370      -12664       -1580
      481380      -12208       -1520
      481390      -12220       -1536
      481400      -12284       -1480
      481410      -13016       -1388
      481420      -12108       -1268
      481430      -12212       -1520
      481440      -12380       -1390
      481450      -12068       -1166
      481460      -12068       -1206
      481470      -11820       -1070
      481480      -11796       -1180
      481490      -11592        -910
      481500      -11888       -1070
      481510      -11920       -1074
      481520      -11816       -1300
      481530      -11948       -1722
      481540      -11788       -1844
      481550      -11452       -1490
      481560      -12012       -1318
      481570      -12160       -1428
      481580      -11960       -1342
      481590      -12300       -1372
      481600      -12296       -1358
      481610      -12208       -1246
      481620      -11904        -748
      481630      -11784        -690
      481640      -11988        -458
      481650      -11812        -546
      481660      -11732        -676
      481670      -11924        -854
      481680      -12144        -790
      481690      -11780        -792
      481700      -11616        -942
      481710      -11784        -792
      481720      -11460        -882
      481730      -11608        -812
      481740      -11724        -954
      481750      -11688        -768
      481760      -11644        -640
      481770      -11468        -762
      481780      -11444        -642
      481790      -11760        -574
      481800      -11960        -706
      481810      -11624        -940
      481820      -11968       -1108
      481830      -11596        -992
      481840      -12084       -1164
      481850      -11952        -980
      481860      -12360        -930
      481870      -12204        -722
      481880      -12392        -662
      481890      -12280        -588
      481900      -12308        -352
      481910      -12076        -402
      481920      -11876        -394
      481930      -11884        -408
      481940      -12024        -280
      481950      -11860        -378
      481960      -11804        -350
      481970      -11996        -290
      481980      -12016        -324
      481990      -11816        -474
      482000      -11924        -342
      482010      -11792        -458
      482020      -11660        -386
      482030      -12028        -564
      482040      -11980        -600
      482050      -11932        -668
      482060      -12120        -326
      482070      -12148        -410
      482080      -11760        -206
      482090      -11828          -2
      482100      -12000          84
      482110      -11564          18
      482120      -11364          58
      482130      -11980          54
      482140      -11708         126
      482150      -11780         118
      482160      -11676         166
      482170      -11884         260
      482180      -11912         482
      482190      -11784         582
      482200      -11740         720
      482210      -12056         752
      482220      -11744         916
      482230      -11492         928
      482240      -12176         920
      482250      -12076         830
      482260      -11624         742
      482270      -11972         618
      482280      -11900         784
      482290      -11808         686
      482300      -12036         760
      482310      -11980         830
      482320      -11796         824
      482330      -11852         546
      482340      -11904         612
      482350      -12068         450
      482360      -12236         492
      482370      -11940         384
      482380      -11964         552
      482390      -12044         758
      482400      -12176         922
      482410      -12220         888
      482420      -11972         808
      482430      -11864         896
      482440      -11956         876
      482450      -11928         814
      482460      -11812         816
      482470      -11772        1002
      482480      -12120         906
      482490      -12148         872
      482500      -11788         858
      482510      -11540         764
      482520      -11712         556
      482530      -11840         348
      482540      -12156         302
      482550      -12084         342
      482560      -11924         312
      482570      -11900         306
      482580      -11724         212
      482590      -12228         276
      482600      -11756         468
      482610      -12144         410
      482620      -11944         560
      482630      -11952         604
      482640      -11804         486
      482650      -11496         210
      482660      -12168         362
      482670      -12052         454
      482680      -11808         324
      482690      -12456         390
      482700      -12372         108
      482710      -12132         382
      482720      -12040         338
      482730      -12212         578
      482740      -12420         660
      482750      -12232         676
      482760      -12140         702
      482770      -11728         788
      482780      -11856         670
      482790      -12204         622
      482800      -12384         818
      482810      -12428         766
      482820      -11940         626
      482830      -11788         280
      482840      -11568         316
      482850      -11936         450
      482860      -11900         628
      482870      -11792         422
      482880      -11912         448
      482890      -12048         380
      482900      -12208         248
      482910      -12292          82
      482920      -12136          90
      482930      -11992          64
      482940      -11696         294
      482950      -11756         228
      482960      -11880         338
      482970      -11884         314
      482980      -12084          92
      482990      -11508          66
      483000      -11872         292
      483010      -11892         100
      483020      -11660          34
      483030      -11756        -258
      483040      -11780        -516
      483050      -11828        -884
      483060      -11828       -1040
      483070      -11888       -1276
      483080      -11736       -1368
      483090      -11672       -1506
      483100      -11896       -1826
      483110      -11816       -1940
      483120      -12076       -2002
      483130      -12060       -2046
      483140      -12012       -2572
      483150      -11744       -2398
      483160      -12168       -2354
      483170      -12220       -2090
      483180      -12104       -2228
      483190      -12228       -1814
      483200      -12000       -1510
      483210      -11992       -1480
      483220      -12012       -1346
      483230      -12096       -1358
      483240      -12460       -1202
      483250      -11992       -1164
      483260      -12540       -1196
      483270      -12500       -1046
      483280      -12220       -1568
      483290      -12012       -1658
      483300      -12156       -1630
      483310      -11956       -1684
      483320      -12100       -1558
      483330      -12028       -1500
      483340      -11772       -1436
      483350      -11668       -1496
      483360      -11948       -1502
      483370      -11944       -1582
      483380      -11936       -1650
      483390      -12140       -1946
      483400      -12000       -1916
      483410      -12152       -1928
      483420      -12316       -1792
      483430      -12108       -1956
      483440      -12180       -2002
      483450      -12356       -1882
      483460      -12044       -1982
      483470      -12220       -1738
      483480      -12040       -1610
      483490      -11880       -1760
      483500      -11924       -2042
      483510      -12048       -1766
      483520      -11984       -1558
      483530      -12140       -1606
      483540      -12024       -1816
      483550      -11996       -1838
      483560      -12176       -1804
      483570      -12208       -1744
      483580      -11784       -1572
      483590      -11980       -1470
      483600      -11852       -1608
      483610      -12080       -1636
      483620      -11892       -1628
      483630      -11820       -1584
      483640      -11836       -1584
      483650      -11900       -1528
      483660      -11876       -1252
      483670      -11872       -1290
      483680      -12044       -1322
      483690      -12228       -1408
      483700      -12392       -1370
      483710      -12032       -1546
      483720      -12028       -1550
      483730      -12028       -1410
      483740      -11560       -1342
      483750      -11832       -1286
      483760      -11640       -1206
      483770      -11860       -1578
      483780      -12084       -1524
      483790      -11832       -1154
      483800      -11964        -952
      483810      -11668        -900
      483820      -11516        -940
      483830      -11836       -1022
      483840      -11832       -1154
      483850      -12080       -1182
      483860      -11864       -1064
      483870      -11448       -1416
      483880      -11748       -1472
      483890      -12024       -1404
      483900      -12264       -1652
      483910      -12068       -1662
      483920      -11836       -1514
      483930      -12036       -1510
      483940      -12168       -1358
      483950      -12104       -1434
      483960      -12220       -1600
      483970      -11920       -1632
      483980      -12080       -1990
      483990      -12256       -1906
      484000      -11972       -1714
      484010      -12168       -1384
      484020      -12040       -1140
      484030      -11972       -1172
      484040      -12028        -662
      484050      -11976        -274
      484060      -12008        -724
      484070      -11996        -468
      484080      -11920        -712
      484090      -12016        -674
      484100      -11860        -520
      484110      -12012        -436
      484120      -11996         -56
      484130      -11880        -130
      484140      -11880        -166
      484150      -11988        -144
      484160      -11908         -18
      484170      -12004          20
      484180      -11540           6
      484190      -11736        -156
      484200      -11344        -180
      484210      -12104        -242
      484220      -11772         -90
      484230      -11928         118
      484240      -11588         246
      484250      -11584         318
      484260      -11828           4
      484270      -11828        -236
      484280      -11848        -200
      484290      -11920         -92
      484300      -12084         -26
      484310      -11972         -38
      484320      -12016          -2
      484330      -11860         -64
      484340      -12104        -146
      484350      -12100         -22
      484360      -12004          52
      484370      -12256         -10
      484380      -12380        -108
      484390      -12180          10
      484400      -12320         -72
      484410      -12268         -96
      484420      -12044        -422
      484430      -12104        -548
      484440      -12160        -516
      484450      -12296        -276
      484460      -12092        -194
      484470      -12180         -40
      484480      -12300         -84
      484490      -11996         144
      484500      -11996         142
      484510      -11964          -6
      484520      -11896         122
      484530      -11896         142
      484540      -11980          90
      484550      -11880         190
      484560      -11644         138
      484570      -12152         174
      484580      -12196          92
      484590      -11900         -82
      484600      -12312        -110
      484610      -12376        -284
      484620      -12356        -272
      484630      -12780        -488
      484640      -12640        -520
      484650      -12212        -430
      484660      -12152        -568
      484670      -12220        -722
      484680      -12108        -778
      484690      -11960        -764
      484700      -12012        -532
      484710      -12332        -576
      484720      -12136        -526
      484730      -12140        -688
      484740      -12236        -560
      484750      -11888        -382
      484760      -11860        -466
      484770      -12004        -254
      484780      -11920        -320
      484790      -12176        -252
      484800      -11460        -348
      484810      -12000        -512
      484820      -11580         -14
      484830      -11532        -330
      484840      -11948        -272
      484850      -11984        -564
      484860      -12116        -670
      484870      -11968        -502
      484880      -12304        -348
      484890      -11956        -440
      484900      -12188        -420
      484910      -12076        -260
      484920      -11764        -406
      484930      -11852        -444
      484940      -12176        -670
      484950      -12588       -1076
      484960      -12136        -832
      484970      -12076        -914
      484980      -12404       -1012
      484990      -12244        -696
      485000      -11868        -630
      485010      -12236        -554
      485020      -11868        -562
      485030      -11612        -734
      485040      -11420        -606
      485050      -11628        -794
      485060      -11824        -722
      485070      -11800        -754
      485080      -11792        -690
      485090      -11876        -728
      485100      -11604        -532
      485110      -12180        -346
      485120      -11640         -68
      485130      -12092         -82
      485140      -11884         300
      485150      -12104         382
      485160      -12148         210
      485170      -12216         252
      485180      -12164         224
      485190      -12112         294
      485200      -12188         450
      485210      -12112         560
      485220      -11864         324
      485230      -11772         148
      485240      -11972         378
      485250      -11804         334
      485260      -12024         440
      485270      -11984         326
      485280      -11840          56
      485290      -11796          30
      485300      -11928         232
      485310      -11672         286
      485320      -11756         510
      485330      -11836         590
      485340      -11868          76
      485350      -11896        -150
      485360      -11996        -148
      485370      -12224        -152
      485380      -12324        -390
      485390      -11828        -334
      485400      -11948        -200
      485410      -11992        -536
      485420      -11712        -416
      485430      -11772        -396
      485440      -11876        -688
      485450      -12320        -486
      485460      -11912        -494
      485470      -12036        -468
      485480      -11872        -634
      485490      -11620        -488
      485500      -11724        -556
      485510      -11912        -252
      485520      -11860          68
      485530      -11936         -32
      485540      -11692          10
      485550      -11984         106
      485560      -11656         142
      485570      -11672         516
      485580      -11692         496
      485590      -11460         234
      485600      -11612         380
      485610      -11672         380
      485620      -11780         518
      485630      -11592         382
      485640      -11880         710
      485650      -11840         882
      485660      -11988        1188
      485670      -11936         968
      485680      -12056        1002
      485690      -11868         720
      485700      -12020         432
      485710      -11768         422
      485720      -11984         582
      485730      -12052         542
      485740      -12152         690
      485750      -11920         628
      485760      -11916         634
      485770      -11660         598
      485780      -11952         718
      485790      -12156         726
      485800      -12180         632
      485810      -11708         906
      485820      -11612         996
      485830      -11836         878
      485840      -11664         874
      485850      -11828         756
      485860      -12184         738
      485870      -12476         946
      485880      -11964         852
      485890      -11740         818
      485900      -12012         864
      485910      -11856         808
      485920      -11640         846
      485930      -11880        1062
      485940      -11876        1088
      485950      -11808        1080
      485960      -11844        1106
      485970      -11880        1272
      485980      -11784        1150
      485990      -11776         966
      486000      -11748         754
      486010      -11800         670
      486020      -11872         626
      486030      -11532         650
      486040      -11944         282
      486050      -11712         136
      486060      -11952         234
      486070      -12036         412
      486080      -11904         592
      486090      -12028         492
      486100      -11760         662
      486110      -11788         586
      486120      -12084         544
      486130      -11592         366
      486140      -11660         446
      486150      -11840         702
      486160      -12032         558
      486170      -12012         942
      486180      -11992         982
      486190      -12124         814
      486200      -12060         826
      486210      -12356         658
      486220      -12260         186
      486230      -12336         -12
      486240      -12420         104
      486250      -11944          48
      486260      -12140          64
      486270      -12000        -134
      486280      -11924        -268
      486290      -12544        -424
      486300      -12196        -660
      486310      -12184        -574
      486320      -12124        -658
      486330      -12336        -824
      486340      -12172       -1062
      486350      -12060       -1060
      486360      -11692        -934
