 # L =          100
     # Time          E          M
      624710      -16808       -8868
      624720      -16708       -8836
      624730      -17072       -8934
      624740      -16520       -8770
      624750      -16728       -8858
      624760      -16964       -8864
      624770      -16652       -8804
      624780      -16724       -8784
      624790      -16332       -8680
      624800      -16644       -8770
      624810      -16456       -8704
      624820      -16528       -8708
      624830      -16736       -8798
      624840      -16488       -8672
      624850      -16828       -8802
      624860      -16312       -8604
      624870      -16576       -8724
      624880      -16724       -8848
      624890      -16760       -8872
      624900      -16868       -8874
      624910      -16868       -8922
      624920      -16836       -8868
      624930      -16532       -8754
      624940      -17164       -8952
      624950      -16848       -8824
      624960      -16344       -8636
      624970      -16580       -8626
      624980      -16728       -8698
      624990      -16252       -8530
      625000      -16308       -8644
      625010      -16436       -8648
      625020      -16560       -8670
      625030      -16604       -8640
      625040      -16760       -8682
      625050      -16768       -8710
      625060      -16880       -8740
      625070      -16876       -8724
      625080      -16688       -8688
      625090      -16728       -8666
      625100      -16960       -8762
      625110      -16360       -8498
      625120      -16844       -8676
      625130      -16816       -8754
      625140      -16576       -8652
      625150      -16596       -8652
      625160      -16620       -8662
      625170      -16400       -8518
      625180      -16292       -8462
      625190      -16588       -8652
      625200      -16480       -8614
      625210      -16556       -8644
      625220      -16604       -8666
      625230      -16820       -8746
      625240      -16544       -8626
      625250      -16716       -8744
      625260      -16724       -8726
      625270      -16636       -8750
      625280      -16716       -8718
      625290      -16716       -8756
      625300      -16664       -8678
      625310      -16696       -8658
      625320      -16068       -8374
      625330      -16616       -8524
      625340      -16616       -8528
      625350      -16452       -8502
      625360      -16440       -8564
      625370      -16712       -8674
      625380      -16832       -8742
      625390      -16392       -8608
      625400      -16720       -8654
      625410      -16560       -8562
      625420      -16640       -8524
      625430      -16480       -8492
      625440      -16372       -8480
      625450      -16540       -8626
      625460      -16504       -8604
      625470      -16456       -8608
      625480      -16484       -8606
      625490      -16472       -8524
      625500      -16408       -8612
      625510      -16732       -8676
      625520      -16756       -8712
      625530      -16688       -8708
      625540      -16476       -8652
      625550      -16824       -8740
      625560      -16716       -8732
      625570      -16488       -8604
      625580      -16464       -8590
      625590      -16656       -8680
      625600      -16880       -8824
      625610      -16664       -8728
      625620      -16288       -8584
      625630      -16332       -8554
      625640      -16688       -8720
      625650      -16476       -8578
      625660      -16292       -8514
      625670      -16516       -8636
      625680      -16620       -8678
      625690      -16696       -8666
      625700      -16576       -8658
      625710      -16424       -8526
      625720      -16380       -8556
      625730      -16420       -8668
      625740      -16540       -8686
      625750      -16588       -8784
      625760      -16976       -8838
      625770      -17008       -8890
      625780      -16940       -8836
      625790      -16768       -8816
      625800      -17140       -8930
      625810      -16840       -8892
      625820      -16668       -8806
      625830      -17104       -8960
      625840      -16692       -8800
      625850      -16664       -8786
      625860      -16616       -8758
      625870      -16756       -8780
      625880      -16672       -8788
      625890      -16620       -8700
      625900      -16288       -8530
      625910      -16456       -8546
      625920      -16504       -8658
      625930      -16708       -8704
      625940      -16472       -8634
      625950      -16424       -8604
      625960      -16664       -8722
      625970      -16672       -8674
      625980      -16568       -8672
      625990      -16684       -8700
      626000      -16620       -8670
      626010      -16676       -8746
      626020      -16860       -8842
      626030      -16624       -8794
      626040      -16680       -8780
      626050      -16320       -8578
      626060      -16496       -8696
      626070      -16848       -8832
      626080      -16864       -8858
      626090      -16844       -8878
      626100      -16808       -8898
      626110      -16860       -8844
      626120      -16508       -8762
      626130      -16804       -8840
      626140      -16960       -8968
      626150      -16728       -8860
      626160      -16584       -8818
      626170      -17008       -8970
      626180      -16788       -8822
      626190      -16568       -8678
      626200      -16768       -8852
      626210      -16724       -8820
      626220      -16596       -8690
      626230      -16280       -8496
      626240      -16356       -8482
      626250      -16452       -8546
      626260      -16668       -8656
      626270      -16320       -8550
      626280      -16660       -8706
      626290      -16344       -8544
      626300      -16500       -8534
      626310      -16576       -8566
      626320      -16364       -8534
      626330      -16628       -8644
      626340      -16292       -8460
      626350      -16556       -8622
      626360      -16440       -8626
      626370      -16528       -8662
      626380      -16568       -8618
      626390      -16804       -8822
      626400      -16712       -8816
      626410      -16724       -8776
      626420      -16848       -8856
      626430      -16776       -8850
      626440      -17284       -9082
      626450      -16724       -8868
      626460      -16836       -8902
      626470      -16960       -8918
      626480      -16856       -8874
      626490      -16912       -8876
      626500      -16416       -8660
      626510      -16812       -8722
      626520      -16544       -8630
      626530      -16680       -8662
      626540      -16856       -8806
      626550      -16572       -8634
      626560      -16708       -8700
      626570      -16584       -8726
      626580      -16540       -8592
      626590      -16692       -8722
      626600      -16696       -8684
      626610      -16544       -8610
      626620      -16660       -8744
      626630      -16524       -8624
      626640      -16328       -8500
      626650      -16212       -8338
      626660      -16312       -8460
      626670      -16136       -8374
      626680      -16388       -8416
      626690      -16472       -8416
      626700      -16436       -8430
      626710      -16672       -8530
      626720      -16404       -8428
      626730      -16220       -8328
      626740      -16084       -8362
      626750      -16516       -8562
      626760      -16708       -8628
      626770      -15916       -8280
      626780      -16468       -8368
      626790      -16508       -8454
      626800      -16568       -8498
      626810      -16604       -8516
      626820      -16416       -8444
      626830      -16560       -8468
      626840      -16412       -8370
      626850      -16340       -8284
      626860      -16240       -8226
      626870      -16440       -8298
      626880      -16080       -8142
      626890      -16624       -8368
      626900      -16272       -8310
      626910      -16580       -8392
      626920      -16504       -8372
      626930      -16268       -8188
      626940      -16084       -8118
      626950      -16516       -8284
      626960      -16072       -8088
      626970      -16232       -8196
      626980      -16364       -8278
      626990      -16604       -8364
      627000      -16184       -8118
      627010      -16104       -8088
      627020      -16236       -8162
      627030      -16636       -8418
      627040      -16652       -8470
      627050      -16908       -8572
      627060      -16752       -8430
      627070      -16464       -8374
      627080      -16340       -8342
      627090      -16068       -8218
      627100      -16140       -8192
      627110      -16240       -8264
      627120      -16604       -8380
      627130      -16488       -8312
      627140      -16316       -8162
      627150      -16688       -8296
      627160      -16268       -8182
      627170      -16340       -8202
      627180      -16108       -8106
      627190      -16440       -8292
      627200      -16184       -8278
      627210      -16348       -8430
      627220      -16364       -8554
      627230      -16568       -8616
      627240      -16388       -8530
      627250      -16496       -8648
      627260      -16680       -8732
      627270      -17184       -8908
      627280      -16528       -8666
      627290      -16856       -8872
      627300      -16788       -8848
      627310      -16840       -8854
      627320      -16696       -8788
      627330      -16864       -8830
      627340      -16684       -8788
      627350      -16796       -8816
      627360      -16748       -8760
      627370      -16488       -8638
      627380      -16572       -8710
      627390      -16352       -8650
      627400      -16648       -8796
      627410      -16440       -8676
      627420      -16624       -8718
      627430      -16624       -8674
      627440      -16504       -8596
      627450      -16644       -8662
      627460      -16348       -8596
      627470      -16660       -8684
      627480      -16632       -8742
      627490      -16656       -8798
      627500      -16688       -8842
      627510      -17000       -8922
      627520      -16784       -8822
      627530      -16812       -8826
      627540      -16996       -8894
      627550      -16832       -8836
      627560      -16740       -8810
      627570      -16908       -8804
      627580      -16696       -8686
      627590      -16368       -8576
      627600      -16576       -8600
      627610      -16768       -8696
      627620      -16548       -8656
      627630      -16620       -8670
      627640      -16616       -8682
      627650      -16476       -8596
      627660      -16452       -8554
      627670      -16440       -8544
      627680      -16548       -8612
      627690      -16424       -8582
      627700      -16308       -8462
      627710      -16572       -8544
      627720      -16860       -8744
      627730      -16956       -8766
      627740      -16888       -8780
      627750      -16664       -8772
      627760      -16856       -8818
      627770      -16548       -8736
      627780      -16540       -8698
      627790      -16544       -8740
      627800      -16948       -8890
      627810      -16804       -8810
      627820      -16640       -8778
      627830      -16804       -8782
      627840      -16660       -8740
      627850      -16480       -8638
      627860      -16356       -8592
      627870      -16424       -8626
      627880      -17060       -8892
      627890      -16896       -8866
      627900      -16692       -8752
      627910      -16960       -8798
      627920      -16180       -8520
      627930      -16440       -8666
      627940      -16352       -8588
      627950      -16588       -8648
      627960      -16768       -8800
      627970      -16580       -8744
      627980      -16796       -8822
      627990      -16888       -8808
      628000      -16492       -8672
      628010      -16616       -8652
      628020      -16372       -8520
      628030      -16568       -8542
      628040      -16372       -8488
      628050      -16528       -8588
      628060      -16660       -8582
      628070      -16096       -8354
      628080      -16552       -8494
      628090      -16300       -8442
      628100      -16764       -8614
      628110      -16548       -8590
      628120      -16628       -8706
      628130      -16980       -8802
      628140      -16512       -8568
      628150      -16504       -8606
      628160      -16500       -8636
      628170      -16700       -8682
      628180      -16908       -8788
      628190      -16944       -8858
      628200      -16840       -8820
      628210      -16648       -8652
      628220      -16604       -8708
      628230      -16460       -8656
      628240      -16700       -8762
      628250      -16664       -8720
      628260      -16816       -8784
      628270      -16644       -8692
      628280      -16712       -8756
      628290      -16772       -8732
      628300      -16728       -8724
      628310      -16460       -8664
      628320      -16540       -8658
      628330      -16588       -8698
      628340      -16616       -8752
      628350      -16708       -8794
      628360      -16592       -8726
      628370      -16528       -8584
      628380      -16708       -8658
      628390      -16616       -8684
      628400      -16660       -8672
      628410      -16448       -8580
      628420      -16576       -8672
      628430      -16796       -8772
      628440      -16896       -8826
      628450      -16420       -8592
      628460      -16496       -8562
      628470      -16916       -8740
      628480      -16580       -8654
      628490      -16392       -8548
      628500      -16596       -8658
      628510      -16672       -8680
      628520      -16736       -8678
      628530      -16588       -8620
      628540      -16436       -8600
      628550      -16536       -8584
      628560      -16476       -8540
      628570      -16424       -8492
      628580      -16836       -8716
      628590      -16288       -8504
      628600      -16584       -8556
      628610      -16528       -8632
      628620      -16580       -8576
      628630      -16440       -8470
      628640      -16732       -8674
      628650      -16236       -8534
      628660      -16788       -8786
      628670      -16888       -8782
      628680      -16580       -8686
      628690      -16600       -8780
      628700      -16708       -8832
      628710      -16764       -8832
      628720      -16640       -8776
      628730      -16972       -8960
      628740      -16844       -8860
      628750      -16908       -8814
      628760      -16724       -8712
      628770      -16712       -8644
      628780      -16308       -8476
      628790      -16540       -8590
      628800      -16620       -8642
      628810      -16968       -8782
      628820      -16544       -8612
      628830      -16840       -8746
      628840      -16564       -8622
      628850      -16524       -8610
      628860      -16660       -8704
      628870      -16884       -8734
      628880      -16460       -8630
      628890      -16632       -8604
      628900      -16448       -8486
      628910      -16376       -8524
      628920      -16812       -8716
      628930      -16608       -8630
      628940      -16632       -8608
      628950      -16452       -8504
      628960      -15920       -8148
      628970      -16104       -8294
      628980      -16264       -8402
      628990      -16284       -8410
      629000      -16348       -8468
      629010      -16372       -8426
      629020      -16740       -8614
      629030      -16568       -8506
      629040      -16592       -8544
      629050      -16528       -8460
      629060      -16684       -8596
      629070      -16588       -8584
      629080      -16476       -8492
      629090      -17208       -8820
      629100      -16516       -8598
      629110      -16612       -8578
      629120      -16648       -8636
      629130      -16708       -8568
      629140      -16764       -8616
      629150      -16288       -8450
      629160      -16420       -8550
      629170      -16628       -8632
      629180      -16596       -8572
      629190      -16772       -8668
      629200      -16724       -8620
      629210      -16520       -8484
      629220      -16556       -8528
      629230      -16360       -8496
      629240      -16472       -8460
      629250      -16572       -8470
      629260      -16324       -8410
      629270      -16280       -8428
      629280      -16180       -8338
      629290      -16540       -8490
      629300      -16588       -8578
      629310      -16240       -8470
      629320      -16592       -8650
      629330      -16872       -8766
      629340      -16904       -8756
      629350      -16728       -8746
      629360      -16800       -8742
      629370      -16612       -8734
      629380      -16600       -8748
      629390      -16604       -8692
      629400      -16372       -8580
      629410      -16632       -8728
      629420      -16516       -8760
      629430      -16624       -8714
      629440      -16680       -8768
      629450      -16892       -8844
      629460      -16392       -8626
      629470      -16692       -8772
      629480      -16620       -8766
      629490      -16688       -8750
      629500      -16604       -8744
      629510      -16364       -8656
      629520      -16444       -8678
      629530      -16384       -8628
      629540      -16464       -8686
      629550      -16676       -8804
      629560      -16524       -8726
      629570      -16696       -8730
      629580      -16784       -8828
      629590      -16792       -8826
      629600      -16692       -8808
      629610      -16708       -8774
      629620      -16740       -8780
      629630      -16732       -8818
      629640      -16872       -8850
      629650      -16880       -8880
      629660      -16644       -8770
      629670      -16544       -8640
      629680      -16800       -8748
      629690      -16416       -8644
      629700      -16776       -8770
      629710      -17004       -8854
      629720      -16768       -8824
      629730      -16892       -8812
      629740      -16936       -8836
      629750      -16620       -8752
      629760      -16788       -8814
      629770      -16660       -8760
      629780      -16196       -8478
      629790      -16652       -8764
      629800      -16856       -8852
      629810      -16704       -8800
      629820      -16628       -8734
      629830      -16840       -8792
      629840      -16808       -8816
      629850      -16748       -8818
      629860      -17184       -8978
      629870      -17196       -8998
      629880      -17104       -8988
      629890      -17100       -9016
      629900      -16944       -8958
      629910      -16716       -8812
      629920      -16728       -8772
      629930      -16656       -8744
      629940      -16476       -8736
      629950      -17156       -8962
      629960      -16904       -8956
      629970      -17004       -8980
      629980      -16740       -8862
      629990      -17132       -9008
      630000      -16852       -8872
      630010      -16700       -8766
      630020      -16772       -8762
      630030      -16624       -8654
      630040      -16232       -8496
      630050      -16228       -8490
      630060      -16656       -8760
      630070      -16332       -8618
      630080      -16676       -8742
      630090      -16560       -8724
      630100      -16828       -8838
      630110      -16796       -8806
      630120      -16588       -8742
      630130      -16488       -8662
      630140      -17048       -8892
      630150      -16640       -8780
      630160      -16736       -8780
      630170      -16512       -8702
      630180      -16588       -8684
      630190      -16672       -8666
      630200      -16472       -8650
      630210      -16668       -8684
      630220      -16596       -8650
      630230      -16412       -8570
      630240      -16648       -8680
      630250      -16324       -8546
      630260      -16652       -8668
      630270      -16592       -8644
      630280      -16688       -8772
      630290      -16448       -8648
      630300      -16460       -8700
      630310      -16676       -8796
      630320      -16484       -8696
      630330      -16452       -8710
      630340      -16780       -8832
      630350      -16820       -8918
      630360      -16684       -8810
      630370      -16844       -8848
      630380      -16792       -8792
      630390      -16760       -8810
      630400      -16408       -8616
      630410      -16552       -8654
      630420      -16588       -8746
      630430      -16508       -8682
      630440      -16628       -8694
      630450      -16976       -8816
      630460      -16920       -8748
      630470      -16480       -8624
      630480      -16544       -8628
      630490      -16680       -8680
      630500      -16420       -8642
      630510      -16704       -8752
      630520      -16848       -8818
      630530      -16620       -8720
      630540      -16820       -8814
      630550      -16916       -8866
      630560      -16796       -8806
      630570      -16576       -8746
      630580      -16636       -8728
      630590      -16808       -8794
      630600      -16976       -8866
      630610      -16716       -8738
      630620      -16516       -8670
      630630      -16540       -8680
      630640      -16324       -8560
      630650      -16588       -8660
      630660      -16376       -8638
      630670      -16772       -8812
      630680      -16744       -8830
      630690      -16764       -8818
      630700      -16560       -8762
      630710      -16884       -8884
      630720      -16744       -8776
      630730      -16716       -8822
      630740      -16596       -8736
      630750      -16560       -8666
      630760      -16488       -8592
      630770      -16808       -8718
      630780      -16448       -8598
      630790      -16356       -8520
      630800      -16256       -8520
      630810      -16692       -8702
      630820      -16644       -8740
      630830      -16800       -8794
      630840      -16876       -8770
      630850      -16520       -8718
      630860      -16484       -8646
      630870      -16672       -8678
      630880      -16352       -8534
      630890      -16552       -8714
      630900      -16856       -8828
      630910      -16508       -8670
      630920      -16900       -8852
      630930      -16572       -8724
      630940      -16748       -8710
      630950      -16648       -8788
      630960      -16540       -8690
      630970      -16736       -8748
      630980      -16780       -8830
      630990      -16616       -8764
      631000      -16684       -8802
      631010      -16768       -8822
      631020      -17024       -8944
      631030      -16708       -8806
      631040      -16792       -8814
      631050      -16532       -8680
      631060      -16276       -8504
      631070      -16152       -8434
      631080      -16184       -8352
      631090      -16288       -8402
      631100      -16884       -8676
      631110      -16632       -8630
      631120      -16536       -8608
      631130      -16684       -8766
      631140      -16800       -8728
      631150      -16612       -8680
      631160      -16748       -8740
      631170      -16640       -8680
      631180      -16740       -8654
      631190      -16564       -8644
      631200      -16392       -8614
      631210      -16384       -8616
      631220      -16700       -8664
      631230      -16872       -8744
      631240      -16812       -8662
      631250      -16840       -8654
      631260      -16712       -8606
      631270      -16496       -8574
      631280      -16596       -8570
      631290      -16520       -8550
      631300      -16820       -8680
      631310      -16080       -8396
      631320      -16372       -8520
      631330      -16456       -8542
      631340      -16344       -8560
      631350      -16552       -8648
      631360      -16480       -8614
      631370      -16728       -8622
      631380      -16480       -8534
      631390      -16652       -8600
      631400      -16456       -8576
      631410      -16560       -8586
      631420      -16448       -8538
      631430      -16424       -8532
      631440      -16768       -8660
      631450      -16640       -8648
      631460      -16572       -8600
      631470      -16548       -8546
      631480      -16592       -8562
      631490      -16732       -8620
      631500      -16736       -8614
      631510      -16780       -8706
      631520      -16848       -8682
      631530      -16596       -8644
      631540      -16580       -8606
      631550      -16424       -8490
      631560      -16436       -8516
      631570      -16252       -8474
      631580      -16536       -8576
      631590      -16484       -8524
      631600      -16280       -8392
      631610      -16552       -8498
      631620      -16552       -8606
      631630      -16492       -8600
      631640      -16464       -8566
      631650      -16392       -8542
      631660      -16380       -8480
      631670      -16184       -8372
      631680      -16292       -8450
      631690      -16484       -8578
      631700      -16620       -8676
      631710      -16856       -8810
      631720      -16596       -8642
      631730      -16228       -8516
      631740      -16192       -8550
      631750      -16388       -8650
      631760      -16636       -8660
      631770      -16476       -8612
      631780      -16640       -8666
      631790      -16848       -8788
      631800      -16664       -8726
      631810      -16672       -8700
      631820      -16400       -8620
      631830      -16952       -8786
      631840      -16580       -8606
      631850      -16700       -8734
      631860      -16644       -8648
      631870      -16676       -8698
      631880      -16464       -8634
      631890      -16872       -8868
      631900      -16556       -8728
      631910      -16600       -8734
      631920      -16900       -8856
      631930      -16704       -8722
      631940      -16472       -8678
      631950      -16840       -8808
      631960      -16532       -8686
      631970      -16528       -8714
      631980      -16712       -8846
      631990      -16684       -8784
      632000      -16672       -8792
      632010      -16800       -8828
      632020      -16636       -8774
      632030      -16544       -8680
      632040      -16744       -8794
      632050      -16800       -8806
      632060      -16860       -8834
      632070      -16812       -8796
      632080      -16576       -8642
      632090      -16816       -8798
      632100      -16792       -8796
      632110      -16708       -8720
      632120      -16432       -8658
      632130      -16528       -8648
      632140      -16572       -8692
      632150      -16624       -8760
      632160      -17016       -8872
      632170      -16736       -8844
      632180      -16936       -8892
      632190      -16924       -8892
      632200      -16740       -8798
      632210      -16524       -8674
      632220      -16636       -8784
      632230      -16468       -8736
      632240      -16668       -8838
      632250      -16824       -8854
      632260      -16644       -8844
      632270      -16836       -8862
      632280      -16584       -8808
      632290      -16964       -8974
      632300      -17028       -8930
      632310      -16924       -8960
      632320      -16552       -8824
      632330      -16904       -8872
      632340      -16688       -8764
      632350      -16432       -8670
      632360      -16616       -8708
      632370      -16744       -8786
      632380      -16684       -8764
      632390      -16428       -8644
      632400      -16616       -8644
      632410      -16700       -8714
      632420      -16768       -8668
      632430      -16512       -8540
      632440      -16860       -8744
      632450      -16692       -8688
      632460      -16564       -8664
      632470      -16600       -8628
      632480      -16372       -8538
      632490      -16464       -8588
      632500      -16772       -8566
      632510      -16636       -8568
      632520      -16868       -8666
      632530      -16520       -8610
      632540      -16804       -8748
      632550      -16724       -8682
      632560      -16860       -8744
      632570      -16492       -8598
      632580      -16704       -8740
      632590      -16376       -8582
      632600      -16364       -8636
      632610      -16580       -8726
      632620      -16580       -8790
      632630      -16512       -8654
      632640      -16624       -8586
      632650      -16240       -8502
      632660      -16284       -8566
      632670      -16368       -8474
      632680      -16556       -8638
      632690      -16596       -8582
      632700      -16700       -8670
      632710      -16568       -8642
      632720      -16764       -8702
      632730      -16896       -8810
      632740      -16668       -8702
      632750      -16392       -8562
      632760      -16564       -8670
      632770      -16520       -8594
      632780      -16500       -8584
      632790      -16560       -8654
      632800      -16340       -8616
      632810      -16536       -8642
      632820      -16424       -8530
      632830      -16488       -8540
      632840      -16376       -8452
      632850      -16284       -8332
      632860      -16416       -8450
      632870      -16440       -8464
      632880      -16236       -8396
      632890      -16292       -8430
      632900      -16676       -8536
      632910      -16672       -8592
      632920      -16596       -8546
      632930      -16432       -8398
      632940      -16300       -8410
      632950      -16180       -8356
      632960      -16084       -8346
      632970      -16364       -8444
      632980      -16476       -8538
      632990      -16516       -8566
      633000      -16744       -8624
      633010      -16568       -8570
      633020      -16828       -8648
      633030      -16656       -8658
      633040      -16784       -8740
      633050      -16884       -8784
      633060      -16920       -8790
      633070      -16572       -8716
      633080      -16532       -8652
      633090      -16588       -8718
      633100      -16676       -8768
      633110      -16604       -8648
      633120      -16600       -8590
      633130      -16484       -8564
      633140      -16556       -8550
      633150      -16800       -8758
      633160      -16392       -8642
      633170      -16884       -8812
      633180      -16540       -8688
      633190      -16624       -8786
      633200      -17044       -8942
      633210      -16672       -8782
      633220      -16740       -8806
      633230      -16768       -8808
      633240      -17028       -8932
      633250      -16968       -8888
      633260      -16676       -8820
      633270      -16728       -8854
      633280      -16776       -8816
      633290      -16444       -8732
      633300      -16912       -8888
      633310      -16380       -8714
      633320      -16680       -8760
      633330      -16460       -8662
      633340      -16320       -8612
      633350      -16516       -8674
      633360      -16948       -8828
      633370      -16796       -8776
      633380      -16632       -8624
      633390      -16584       -8648
      633400      -16564       -8610
      633410      -16252       -8520
      633420      -16680       -8694
      633430      -16408       -8628
      633440      -16544       -8762
      633450      -16616       -8698
      633460      -16860       -8788
      633470      -16496       -8710
      633480      -16644       -8754
      633490      -16420       -8744
      633500      -16772       -8836
      633510      -16724       -8750
      633520      -16756       -8812
      633530      -16800       -8848
      633540      -16728       -8782
      633550      -16800       -8778
      633560      -16808       -8754
      633570      -16768       -8818
      633580      -16684       -8822
      633590      -16732       -8884
      633600      -16756       -8814
      633610      -16368       -8616
      633620      -16304       -8630
      633630      -16656       -8764
      633640      -17024       -8910
      633650      -16644       -8754
      633660      -16360       -8606
      633670      -16304       -8510
      633680      -16404       -8620
      633690      -16404       -8624
      633700      -16752       -8770
      633710      -16692       -8796
      633720      -16644       -8748
      633730      -16772       -8790
      633740      -16764       -8866
      633750      -16776       -8866
      633760      -16776       -8854
      633770      -16628       -8772
      633780      -16716       -8818
      633790      -16780       -8812
      633800      -16692       -8788
      633810      -16888       -8924
      633820      -16624       -8864
      633830      -16496       -8758
      633840      -16676       -8750
      633850      -16764       -8786
      633860      -16448       -8626
      633870      -16628       -8670
      633880      -16576       -8620
      633890      -16696       -8740
      633900      -16828       -8802
      633910      -16708       -8700
      633920      -16352       -8546
      633930      -16616       -8654
      633940      -16472       -8498
      633950      -16416       -8574
      633960      -16392       -8524
      633970      -16464       -8582
      633980      -16556       -8574
      633990      -16696       -8674
      634000      -16476       -8592
      634010      -16556       -8566
      634020      -16656       -8628
      634030      -16296       -8488
      634040      -16496       -8514
      634050      -16464       -8570
      634060      -16944       -8802
      634070      -16536       -8644
      634080      -16448       -8678
      634090      -16676       -8748
      634100      -16260       -8586
      634110      -16476       -8600
      634120      -16488       -8510
      634130      -16520       -8630
      634140      -16436       -8550
      634150      -16384       -8512
      634160      -16508       -8530
      634170      -16276       -8512
      634180      -16424       -8572
      634190      -16188       -8432
      634200      -16440       -8638
      634210      -16624       -8682
      634220      -16720       -8694
      634230      -16680       -8694
      634240      -16788       -8742
      634250      -16684       -8674
      634260      -16456       -8640
      634270      -16264       -8540
      634280      -16500       -8676
      634290      -16412       -8636
      634300      -16248       -8534
      634310      -16584       -8670
      634320      -16608       -8642
      634330      -16608       -8674
      634340      -16340       -8568
      634350      -16576       -8668
      634360      -16752       -8692
      634370      -16464       -8600
      634380      -16328       -8516
      634390      -16428       -8556
      634400      -16560       -8666
      634410      -16736       -8766
      634420      -16760       -8750
      634430      -16760       -8738
      634440      -16612       -8690
      634450      -16428       -8634
      634460      -16360       -8614
      634470      -16732       -8764
      634480      -16456       -8642
      634490      -16432       -8620
      634500      -16512       -8672
      634510      -16220       -8538
      634520      -16256       -8550
      634530      -16436       -8624
      634540      -16560       -8594
      634550      -16420       -8544
      634560      -16576       -8562
      634570      -16576       -8608
      634580      -16512       -8640
      634590      -16448       -8656
      634600      -16524       -8692
      634610      -16256       -8584
      634620      -16588       -8666
      634630      -16504       -8712
      634640      -16664       -8682
      634650      -16824       -8774
      634660      -16668       -8676
      634670      -16344       -8514
      634680      -16460       -8590
      634690      -16244       -8456
      634700      -16520       -8656
      634710      -16448       -8666
      634720      -16628       -8628
      634730      -16552       -8598
      634740      -16244       -8446
      634750      -16372       -8560
      634760      -16340       -8570
      634770      -16492       -8616
      634780      -16580       -8616
      634790      -16508       -8534
      634800      -16552       -8682
      634810      -16444       -8658
      634820      -16708       -8796
      634830      -16768       -8812
      634840      -16596       -8770
      634850      -16840       -8828
      634860      -16748       -8802
      634870      -16728       -8802
      634880      -16684       -8778
      634890      -16788       -8784
      634900      -17012       -8898
      634910      -17064       -8952
      634920      -17216       -9054
      634930      -16756       -8888
      634940      -16812       -8872
      634950      -16624       -8764
      634960      -16684       -8776
      634970      -16848       -8890
      634980      -16924       -8872
      634990      -16888       -8928
      635000      -16600       -8798
      635010      -17012       -8984
      635020      -16944       -8944
      635030      -17100       -8966
      635040      -16692       -8784
      635050      -16856       -8888
      635060      -16784       -8896
      635070      -17100       -8978
      635080      -16888       -8836
      635090      -16576       -8774
      635100      -16596       -8768
      635110      -16768       -8802
      635120      -16304       -8592
      635130      -16608       -8688
      635140      -16568       -8668
      635150      -16604       -8612
      635160      -16796       -8756
      635170      -16572       -8700
      635180      -16572       -8670
      635190      -16460       -8682
      635200      -17000       -8846
      635210      -16740       -8828
      635220      -17192       -8952
      635230      -16088       -8502
      635240      -16436       -8646
      635250      -16576       -8662
      635260      -16560       -8574
      635270      -16504       -8512
      635280      -16368       -8364
      635290      -16616       -8488
      635300      -16356       -8344
      635310      -16476       -8518
      635320      -16652       -8584
      635330      -16468       -8420
      635340      -16136       -8328
      635350      -16708       -8566
      635360      -16516       -8594
      635370      -16276       -8528
      635380      -16756       -8756
      635390      -16328       -8636
      635400      -16580       -8698
      635410      -16540       -8706
      635420      -16884       -8790
      635430      -16368       -8564
      635440      -16628       -8704
      635450      -16364       -8556
      635460      -16684       -8680
      635470      -16656       -8708
      635480      -16916       -8788
      635490      -16808       -8764
      635500      -16504       -8576
      635510      -16736       -8690
      635520      -16672       -8608
      635530      -16516       -8552
      635540      -16392       -8522
      635550      -16712       -8650
      635560      -16616       -8672
      635570      -16488       -8566
      635580      -16508       -8544
      635590      -16520       -8564
      635600      -16408       -8486
      635610      -16516       -8560
      635620      -16540       -8526
      635630      -16364       -8586
      635640      -16628       -8614
      635650      -16584       -8618
      635660      -16840       -8664
      635670      -16720       -8694
      635680      -16524       -8652
      635690      -16548       -8570
      635700      -16556       -8668
      635710      -16832       -8846
      635720      -16848       -8904
      635730      -17016       -8894
      635740      -16916       -8820
      635750      -16916       -8860
      635760      -17212       -9000
      635770      -16640       -8768
      635780      -16744       -8754
      635790      -16468       -8558
      635800      -16420       -8572
      635810      -16504       -8686
      635820      -16440       -8658
      635830      -16672       -8752
      635840      -16816       -8856
      635850      -16676       -8758
      635860      -17068       -8882
      635870      -16644       -8698
      635880      -16760       -8660
      635890      -16724       -8662
      635900      -16404       -8548
      635910      -16408       -8626
      635920      -16808       -8796
      635930      -16552       -8698
      635940      -16856       -8804
      635950      -16704       -8712
      635960      -17020       -8868
      635970      -16588       -8716
      635980      -16488       -8614
      635990      -16780       -8728
      636000      -16464       -8684
      636010      -16580       -8764
      636020      -16328       -8638
      636030      -16724       -8836
      636040      -16520       -8704
      636050      -16428       -8640
      636060      -16712       -8724
      636070      -16556       -8726
      636080      -17068       -8934
      636090      -17008       -8898
      636100      -16604       -8786
      636110      -16836       -8936
      636120      -16916       -8918
      636130      -16968       -8946
      636140      -16632       -8776
      636150      -16812       -8878
      636160      -17232       -9056
      636170      -16576       -8772
      636180      -16876       -8870
      636190      -16808       -8842
      636200      -16456       -8666
      636210      -16696       -8734
      636220      -16524       -8630
      636230      -16860       -8756
      636240      -16568       -8744
      636250      -16668       -8676
      636260      -16392       -8600
      636270      -16604       -8636
      636280      -16664       -8636
      636290      -16584       -8672
      636300      -16312       -8586
      636310      -16736       -8798
      636320      -16756       -8750
      636330      -16572       -8718
      636340      -16212       -8572
      636350      -16660       -8684
